Open,High,Low,Close,Volume,Base Value,Date (UTC),Time (UTC)
6.5e-06,6.5e-06,6.5e-06,6.5e-06,0.0,0.0,2020-10-16,02:00:00
6.5e-06,6.5e-06,6.5e-06,6.5e-06,485.14866485,0.00315346,2020-10-16,03:00:00
6.5e-06,6.5e-06,6.41e-06,6.41e-06,12475.23356323,0.0801701,2020-10-16,04:00:00
6.41e-06,6.41e-06,6.4e-06,6.4e-06,14010.09657544,0.08966613,2020-10-16,05:00:00
6.39e-06,6.39e-06,6.39e-06,6.39e-06,1981.0,0.01265859,2020-10-16,06:00:00
6.39e-06,6.39e-06,6.39e-06,6.39e-06,1381.0,0.00882459,2020-10-16,07:00:00
6.38e-06,6.38e-06,6.36e-06,6.37e-06,7726.96031076,0.04922682,2020-10-16,08:00:00
6.36e-06,6.36e-06,6.33e-06,6.33e-06,11981.85232309,0.07618813,2020-10-16,09:00:00
6.34e-06,6.38e-06,6.31e-06,6.31e-06,696.31575551,0.00442274,2020-10-16,10:00:00
6.31e-06,6.31e-06,6.3e-06,6.3e-06,536.81406953,0.00338284,2020-10-16,11:00:00
6.39e-06,6.42e-06,6.37e-06,6.37e-06,2197.7595,0.01408433,2020-10-16,12:00:00
6.42e-06,6.42e-06,6.42e-06,6.42e-06,431.28668223,0.00276886,2020-10-16,13:00:00
6.42e-06,6.42e-06,6.42e-06,6.42e-06,484.0196948,0.00310739,2020-10-16,14:00:00
6.37e-06,6.37e-06,6.37e-06,6.37e-06,150.0,0.0009555,2020-10-16,15:00:00
6.42e-06,6.45e-06,6.42e-06,6.45e-06,9933.68279748,0.06382857,2020-10-16,16:00:00
6.45e-06,6.45e-06,6.45e-06,6.45e-06,0.0,0.0,2020-10-16,17:00:00
6.45e-06,6.45e-06,6.45e-06,6.45e-06,0.0,0.0,2020-10-16,18:00:00
6.44e-06,6.44e-06,6.44e-06,6.44e-06,282.76836158,0.00182102,2020-10-16,19:00:00
6.43e-06,6.43e-06,6.3e-06,6.3e-06,23873.44350053,0.15101662,2020-10-16,20:00:00
6.34e-06,6.34e-06,6.34e-06,6.34e-06,1819.15946366,0.01153346,2020-10-16,21:00:00
6.34e-06,6.34e-06,6.34e-06,6.34e-06,0.0,0.0,2020-10-16,22:00:00
6.32e-06,6.32e-06,6.32e-06,6.32e-06,245.12309022,0.00154917,2020-10-16,23:00:00
6.35e-06,6.38e-06,6.35e-06,6.38e-06,26969.0,0.17147973,2020-10-17,00:00:00
6.31e-06,6.31e-06,6.27e-06,6.28e-06,31261.7970337,0.19679983,2020-10-17,01:00:00
6.36e-06,6.36e-06,6.34e-06,6.36e-06,7338.9492,0.04667201,2020-10-17,02:00:00
6.35e-06,6.36e-06,6.35e-06,6.36e-06,2109.84043524,0.01341593,2020-10-17,03:00:00
6.38e-06,6.38e-06,6.38e-06,6.38e-06,9386.53433025,0.0598857,2020-10-17,04:00:00
6.41e-06,6.52e-06,6.41e-06,6.5e-06,44697.25667747,0.28895518,2020-10-17,05:00:00
6.45e-06,6.48e-06,6.42e-06,6.42e-06,3323.3353505,0.02140315,2020-10-17,06:00:00
6.42e-06,6.54e-06,6.42e-06,6.43e-06,11445.40755069,0.07411999,2020-10-17,07:00:00
6.44e-06,6.52e-06,6.44e-06,6.51e-06,4523.55436901,0.02938022,2020-10-17,08:00:00
6.51e-06,6.51e-06,6.51e-06,6.51e-06,83.53932649,0.00054384,2020-10-17,09:00:00
6.51e-06,6.51e-06,6.51e-06,6.51e-06,0.0,0.0,2020-10-17,10:00:00
6.54e-06,6.63e-06,6.54e-06,6.63e-06,21522.00398554,0.14161596,2020-10-17,11:00:00
6.63e-06,6.65e-06,6.63e-06,6.63e-06,14330.45045189,0.09505686,2020-10-17,12:00:00
6.63e-06,6.68e-06,6.61e-06,6.67e-06,26319.58660691,0.17550981,2020-10-17,13:00:00
6.67e-06,6.67e-06,6.54e-06,6.54e-06,19451.62774488,0.12840527,2020-10-17,14:00:00
6.54e-06,6.54e-06,6.54e-06,6.54e-06,0.0,0.0,2020-10-17,15:00:00
6.56e-06,6.56e-06,6.54e-06,6.54e-06,2720.35771689,0.0178408,2020-10-17,16:00:00
6.54e-06,6.56e-06,6.54e-06,6.56e-06,7449.88406557,0.04872388,2020-10-17,17:00:00
6.54e-06,6.54e-06,6.54e-06,6.54e-06,153.1548824,0.00100163,2020-10-17,18:00:00
6.49e-06,6.49e-06,6.49e-06,6.49e-06,189.50356142,0.00122987,2020-10-17,19:00:00
6.49e-06,6.49e-06,6.49e-06,6.49e-06,0.0,0.0,2020-10-17,20:00:00
6.49e-06,6.49e-06,6.49e-06,6.49e-06,0.0,0.0,2020-10-17,21:00:00
6.49e-06,6.49e-06,6.49e-06,6.49e-06,0.0,0.0,2020-10-17,22:00:00
6.48e-06,6.48e-06,6.48e-06,6.48e-06,415.7304,0.00269393,2020-10-17,23:00:00
6.48e-06,6.48e-06,6.48e-06,6.48e-06,0.0,0.0,2020-10-18,00:00:00
6.48e-06,6.48e-06,6.48e-06,6.48e-06,0.0,0.0,2020-10-18,01:00:00
