Open,High,Low,Close,Volume,Base Value,Date (UTC),Time (UTC)
377.234,378.404,377.234,378.145,77.59902345,29320.88027062,2020-10-18,23:00:00
378.584,379.9,374.0,375.76,291.44999914,109743.74497339,2020-10-19,00:00:00
375.528,376.151,374.963,375.128,70.26947274,26389.80279029,2020-10-19,01:00:00
375.463,376.068,374.911,375.56,48.35286426,18150.5032954,2020-10-19,02:00:00
375.574,375.682,372.796,372.796,62.0637843,23179.35359298,2020-10-19,03:00:00
373.125,374.451,373.125,373.899,85.79781854,32066.69716695,2020-10-19,04:00:00
374.002,374.503,373.352,373.953,23.47157268,8778.13493092,2020-10-19,05:00:00
373.935,375.55,373.802,375.157,100.84526157,37818.38187052,2020-10-19,06:00:00
375.259,375.753,374.77,375.109,26.2327479,9846.05881985,2020-10-19,07:00:00
375.175,375.831,374.646,375.579,16.73712868,6282.50492149,2020-10-19,08:00:00
375.3,376.3,375.17,376.3,55.9593096,21040.69708411,2020-10-19,09:00:00
376.439,376.532,375.355,375.849,47.71930936,17936.08034308,2020-10-19,10:00:00
375.916,377.512,375.576,376.16,153.49974511,57839.07599525,2020-10-19,11:00:00
376.18,377.707,375.928,376.995,63.98478919,24103.70632429,2020-10-19,12:00:00
377.259,381.693,377.259,381.27,347.72384971,132106.11093763,2020-10-19,13:00:00
381.175,381.7,378.864,379.66,365.51647121,138845.93893348,2020-10-19,14:00:00
379.687,384.133,379.234,383.7,417.41786646,159487.0508174,2020-10-19,15:00:00
384.022,384.393,382.015,382.532,340.43106778,130484.11630821,2020-10-19,16:00:00
382.524,382.864,380.333,380.333,74.31471099,28376.29835353,2020-10-19,17:00:00
380.513,381.137,378.725,378.8,269.68467802,102491.58220606,2020-10-19,18:00:00
378.8,379.95,378.62,379.47,107.86533376,40906.04018247,2020-10-19,19:00:00
379.714,379.907,378.581,379.672,85.136284,32296.9703735,2020-10-19,20:00:00
379.752,380.556,379.0,379.625,211.03000193,80168.68915002,2020-10-19,21:00:00
379.498,379.918,377.074,379.42,97.27152702,36791.66941971,2020-10-19,22:00:00
379.429,379.879,378.639,379.448,103.43522316,39232.0010683,2020-10-19,23:00:00
379.525,379.616,377.951,378.845,55.5326697,21045.40123954,2020-10-20,00:00:00
378.847,379.619,378.09,378.368,112.32237698,42501.95120538,2020-10-20,01:00:00
378.7,379.398,378.7,379.002,39.11138035,14828.19438317,2020-10-20,02:00:00
378.576,380.78,378.576,380.117,46.8572163,17804.32584049,2020-10-20,03:00:00
380.074,380.116,378.396,378.904,23.29985181,8841.12521857,2020-10-20,04:00:00
378.068,378.89,377.65,378.127,38.5474672,14581.2808842,2020-10-20,05:00:00
377.452,378.932,377.452,378.908,99.30289621,37549.92637151,2020-10-20,06:00:00
378.573,380.032,374.666,375.894,345.14397375,130136.13114141,2020-10-20,07:00:00
375.573,375.573,374.17,374.885,104.61068296,39239.00518799,2020-10-20,08:00:00
374.883,377.112,374.569,376.764,62.35573933,23474.02609855,2020-10-20,09:00:00
376.01,377.0,375.329,376.819,101.35214497,38160.43942348,2020-10-20,10:00:00
376.74,377.686,365.535,368.099,920.11026756,343260.06169314,2020-10-20,11:00:00
367.897,370.836,367.27,369.7,167.20176634,61811.12763296,2020-10-20,12:00:00
370.034,370.631,367.708,370.039,244.76149175,90334.45379046,2020-10-20,13:00:00
370.318,370.318,368.99,369.451,233.24404873,86204.21511383,2020-10-20,14:00:00
369.389,373.489,368.78,371.322,233.25565964,86666.16927841,2020-10-20,15:00:00
371.192,372.777,370.716,371.26,171.82347227,63894.87872806,2020-10-20,16:00:00
371.181,373.084,370.19,370.583,280.31884676,104090.91810876,2020-10-20,17:00:00
370.259,370.51,368.419,370.202,163.68974096,60426.07571591,2020-10-20,18:00:00
369.996,370.335,368.019,369.012,300.4418598,110883.11667752,2020-10-20,19:00:00
368.58,369.102,366.999,368.578,252.25756758,92909.09851064,2020-10-20,20:00:00
368.198,370.187,368.0,370.187,144.95162861,53521.62672433,2020-10-20,21:00:00
370.369,370.526,368.992,369.686,74.92331594,27695.97847788,2020-10-20,22:00:00
369.33,370.196,368.033,368.788,63.13873741,23317.15352103,2020-10-20,23:00:00
368.977,372.814,368.256,372.598,73.88538433,27416.42524949,2020-10-21,00:00:00
372.489,372.489,370.968,371.502,91.02496941,33833.34622877,2020-10-21,01:00:00
371.522,372.916,371.043,372.359,91.53524417,34052.86836972,2020-10-21,02:00:00
372.271,379.83,372.271,378.742,239.89833045,90274.01207564,2020-10-21,03:00:00
378.708,381.707,378.239,381.707,491.07264547,186646.38756,2020-10-21,04:00:00
381.646,382.225,378.995,380.491,204.57384084,77781.89911315,2020-10-21,05:00:00
380.627,382.891,380.438,380.66,223.61036379,85343.7472429,2020-10-21,06:00:00
380.557,380.716,378.356,379.373,272.58299557,103358.36113362,2020-10-21,07:00:00
379.363,379.481,377.42,377.42,164.35618757,62204.35087137,2020-10-21,08:00:00
377.42,379.729,376.381,378.834,139.85003163,52955.99407061,2020-10-21,09:00:00
378.999,381.133,378.388,379.429,191.98142685,72942.22805131,2020-10-21,10:00:00
379.406,380.772,377.29,379.583,303.00389966,114996.80601107,2020-10-21,11:00:00
379.93,382.5,378.088,381.351,385.61976324,146749.24025212,2020-10-21,12:00:00
381.587,386.0,380.539,385.489,701.24432966,269238.94443467,2020-10-21,13:00:00
385.486,391.08,384.046,388.647,744.00852477,288231.16268902,2020-10-21,14:00:00
389.187,392.63,386.814,392.413,415.18993504,161511.33578404,2020-10-21,15:00:00
392.638,399.991,392.638,397.07,1175.33538029,466876.91459585,2020-10-21,16:00:00
396.86,399.328,395.0,395.848,296.62470639,117781.83187927,2020-10-21,17:00:00
396.179,396.599,393.6,394.98,331.85691405,130988.53790561,2020-10-21,18:00:00
395.054,395.388,391.381,391.734,404.5163319,158970.25030397,2020-10-21,19:00:00
391.734,395.057,391.5,394.96,282.29821038,111080.90379764,2020-10-21,20:00:00
395.178,397.08,392.654,396.383,345.7338169,136576.2678897,2020-10-21,21:00:00
396.036,402.862,396.036,401.37,693.80942082,277190.36778504,2020-10-21,22:00:00
401.249,401.428,389.833,391.597,836.95030874,329598.37651859,2020-10-21,23:00:00
391.937,397.0,391.937,396.86,203.3338977,80254.71921158,2020-10-22,00:00:00
396.23,398.45,395.265,396.132,132.83376313,52753.31151798,2020-10-22,01:00:00
396.132,396.132,392.285,393.821,193.00065032,76055.11100476,2020-10-22,02:00:00
393.7,395.064,392.921,392.921,114.21214979,44981.95164018,2020-10-22,03:00:00
392.361,395.133,392.361,394.599,137.37625192,54099.4388912,2020-10-22,04:00:00
394.033,396.669,393.17,395.166,96.98511322,38318.72909303,2020-10-22,05:00:00
395.361,396.669,395.0,396.418,76.7669294,30376.94783154,2020-10-22,06:00:00
395.994,395.994,394.591,394.989,101.7800635,40213.78342408,2020-10-22,07:00:00
395.622,399.449,395.621,398.444,177.69247477,70666.96286704,2020-10-22,08:00:00
398.622,399.498,392.807,397.405,492.02187501,195264.93439366,2020-10-22,09:00:00
396.949,409.205,396.75,408.847,520.99313546,210781.61959792,2020-10-22,10:00:00
409.433,416.042,409.433,416.042,402.63901462,166159.90858215,2020-10-22,11:00:00
415.716,415.778,408.489,411.759,441.02835425,181286.66779282,2020-10-22,12:00:00
411.83,415.868,411.345,413.25,462.14681976,191225.50937909,2020-10-22,13:00:00
413.027,414.463,410.0,414.26,695.82943842,286638.40200077,2020-10-22,14:00:00
414.348,416.867,413.24,414.94,299.60437103,124102.95160046,2020-10-22,15:00:00
415.209,417.359,414.118,416.854,294.11817818,122397.55477889,2020-10-22,16:00:00
416.999,419.601,414.869,417.848,496.18557734,207332.07304736,2020-10-22,17:00:00
417.854,418.721,415.65,418.713,329.66567473,137537.04283282,2020-10-22,18:00:00
418.498,419.72,416.248,416.456,422.61029744,176810.62178402,2020-10-22,19:00:00
416.562,419.834,416.562,417.949,278.69674977,116534.09163152,2020-10-22,20:00:00
418.763,419.364,413.754,419.184,276.79169125,115267.32562581,2020-10-22,21:00:00
418.636,421.165,415.435,415.435,402.13161291,168144.40291097,2020-10-22,22:00:00
415.441,416.599,412.541,414.97,357.01245534,147959.23025563,2020-10-22,23:00:00
413.75,413.75,409.829,412.358,402.69578875,165886.2864186,2020-10-23,00:00:00
412.27,414.452,411.838,412.379,86.73028413,35824.91064252,2020-10-23,01:00:00
412.705,415.675,412.462,414.762,116.80784191,48332.02660701,2020-10-23,02:00:00
414.684,416.23,413.573,414.069,117.00131382,48496.82198192,2020-10-23,03:00:00
414.233,415.25,412.823,412.823,84.15725533,34854.29423838,2020-10-23,04:00:00
412.698,417.196,412.514,417.041,170.62501468,70853.39284431,2020-10-23,05:00:00
417.159,417.163,413.241,413.42,77.33718239,32062.8520408,2020-10-23,06:00:00
413.417,414.729,412.751,413.141,123.23171635,51015.18082173,2020-10-23,07:00:00
412.761,415.748,412.301,413.633,89.05981277,36909.97156003,2020-10-23,08:00:00
413.771,415.5,413.703,415.056,70.67855149,29325.73497757,2020-10-23,09:00:00
415.154,419.073,415.154,418.439,240.8773556,100631.36909441,2020-10-23,10:00:00
418.39,419.682,416.94,416.94,294.89081155,123334.74722918,2020-10-23,11:00:00
417.129,418.019,415.882,417.561,142.20278118,59254.36746726,2020-10-23,12:00:00
417.779,418.871,416.009,416.387,159.68582859,66720.87121953,2020-10-23,13:00:00
416.241,417.138,413.8,413.86,176.58495149,73319.04924021,2020-10-23,14:00:00
413.84,415.271,411.774,412.529,208.46128793,86205.93494977,2020-10-23,15:00:00
412.262,413.482,402.07,405.582,839.64758739,341800.22259384,2020-10-23,16:00:00
405.656,407.335,404.452,405.239,550.28854677,223274.19338226,2020-10-23,17:00:00
405.128,408.2,405.128,407.533,133.06806324,54147.58987428,2020-10-23,18:00:00
407.398,409.435,407.011,409.435,126.91513448,51755.94112974,2020-10-23,19:00:00
409.059,410.066,408.429,409.685,509.22042165,208263.58924157,2020-10-23,20:00:00
409.183,409.759,407.887,408.744,65.88387795,26928.25595881,2020-10-23,21:00:00
