Epoch Time,Open,High,Low,Close,VWAP,Volume,Count,Date (UTC),Time (UTC)
1605891600,0.110698,0.111333,0.110346,0.111245,0.110750,400338.80897498,124,2020-11-20,17:00:00
1605895200,0.111347,0.111702,0.110509,0.111343,0.111380,885191.12201942,171,2020-11-20,18:00:00
1605898800,0.111519,0.112544,0.111153,0.112000,0.112081,1008076.02112896,199,2020-11-20,19:00:00
1605902400,0.112129,0.115590,0.112128,0.115500,0.115021,9345781.78889683,843,2020-11-20,20:00:00
1605906000,0.115501,0.115749,0.113804,0.114269,0.114764,7037054.54959075,589,2020-11-20,21:00:00
1605909600,0.114343,0.115000,0.113495,0.114847,0.114599,793560.86725213,160,2020-11-20,22:00:00
1605913200,0.114847,0.119000,0.114577,0.118538,0.118108,3652531.37919185,475,2020-11-20,23:00:00
1605916800,0.118342,0.120823,0.118342,0.120123,0.120072,3837299.77802411,564,2020-11-21,00:00:00
1605920400,0.119650,0.122114,0.119650,0.120641,0.120858,1417415.41288156,293,2020-11-21,01:00:00
1605924000,0.120550,0.121556,0.118400,0.118842,0.120008,1496490.80910448,328,2020-11-21,02:00:00
1605927600,0.118931,0.120150,0.118684,0.118944,0.119307,333735.42617766,129,2020-11-21,03:00:00
1605931200,0.118951,0.119069,0.116657,0.117486,0.117426,2480905.35802718,268,2020-11-21,04:00:00
1605934800,0.117630,0.120069,0.117630,0.120069,0.118654,158744.67260904,141,2020-11-21,05:00:00
1605938400,0.120040,0.123529,0.120040,0.122500,0.122212,1429580.79613180,312,2020-11-21,06:00:00
1605942000,0.122233,0.123896,0.122018,0.123140,0.123176,877637.89194828,184,2020-11-21,07:00:00
1605945600,0.123184,0.126566,0.123184,0.126376,0.125116,1197708.14741925,391,2020-11-21,08:00:00
1605949200,0.126473,0.127769,0.123379,0.124544,0.125435,2671149.15616453,430,2020-11-21,09:00:00
1605952800,0.124386,0.126634,0.124105,0.124731,0.125550,1628986.97371550,168,2020-11-21,10:00:00
1605956400,0.125296,0.125764,0.122767,0.123449,0.124078,985525.36451815,165,2020-11-21,11:00:00
1605960000,0.122971,0.127733,0.122140,0.126329,0.126442,2665577.05438987,354,2020-11-21,12:00:00
1605963600,0.126475,0.129302,0.126159,0.127448,0.127679,2716698.98018132,427,2020-11-21,13:00:00
1605967200,0.127449,0.129724,0.126549,0.129617,0.128348,2264232.29424666,349,2020-11-21,14:00:00
1605970800,0.128994,0.131479,0.128043,0.130755,0.129900,1529665.63322210,397,2020-11-21,15:00:00
1605974400,0.130751,0.131369,0.125431,0.128838,0.129051,1793089.50514416,221,2020-11-21,16:00:00
1605978000,0.129041,0.129684,0.125711,0.129259,0.128370,4180143.21940611,445,2020-11-21,17:00:00
1605981600,0.129338,0.130167,0.128526,0.129093,0.129222,775114.12156187,220,2020-11-21,18:00:00
1605985200,0.128986,0.129617,0.127739,0.128978,0.128679,783618.80754066,211,2020-11-21,19:00:00
1605988800,0.128838,0.128838,0.125961,0.127881,0.127269,1546957.69829497,211,2020-11-21,20:00:00
1605992400,0.127919,0.129209,0.126877,0.129078,0.127794,1124215.38339917,203,2020-11-21,21:00:00
1605996000,0.129125,0.129537,0.126688,0.129505,0.127701,1346553.97768105,240,2020-11-21,22:00:00
1605999600,0.129440,0.134780,0.129440,0.133790,0.132151,3785740.75978105,490,2020-11-21,23:00:00
1606003200,0.133514,0.139754,0.127432,0.129003,0.135267,5286781.57126843,807,2020-11-22,00:00:00
1606006800,0.129096,0.131637,0.124247,0.126697,0.127533,2447257.49754268,425,2020-11-22,01:00:00
1606010400,0.127054,0.129888,0.126828,0.129526,0.128676,1450544.31288311,362,2020-11-22,02:00:00
1606014000,0.128523,0.129106,0.126809,0.128980,0.127739,532077.02218002,149,2020-11-22,03:00:00
1606017600,0.128975,0.128975,0.126580,0.127671,0.128017,357073.58522195,115,2020-11-22,04:00:00
1606021200,0.127390,0.127390,0.123952,0.125186,0.125960,496414.63667616,159,2020-11-22,05:00:00
1606024800,0.125176,0.125961,0.121000,0.123646,0.122280,2613054.05760650,362,2020-11-22,06:00:00
1606028400,0.123455,0.126352,0.120000,0.126352,0.121880,2399852.32682871,387,2020-11-22,07:00:00
1606032000,0.125979,0.137528,0.125030,0.130527,0.132576,7084154.95888124,1114,2020-11-22,08:00:00
1606035600,0.130733,0.139823,0.130733,0.136820,0.136873,3473992.40654925,595,2020-11-22,09:00:00
1606039200,0.136829,0.137192,0.131127,0.134024,0.132151,1912329.48386907,289,2020-11-22,10:00:00
1606042800,0.134239,0.134986,0.124215,0.129192,0.130020,5484197.08453374,586,2020-11-22,11:00:00
1606046400,0.127955,0.130328,0.127838,0.128829,0.129501,1742503.93782488,264,2020-11-22,12:00:00
1606050000,0.128816,0.133202,0.127955,0.131627,0.129954,981612.90237053,263,2020-11-22,13:00:00
1606053600,0.131648,0.135667,0.130630,0.132984,0.133525,1194520.30271146,214,2020-11-22,14:00:00
1606057200,0.132751,0.134970,0.131888,0.133558,0.133587,1539661.76852597,253,2020-11-22,15:00:00
1606060800,0.132844,0.138473,0.132844,0.136743,0.136794,2282834.68586618,371,2020-11-22,16:00:00
1606064400,0.137370,0.138200,0.135395,0.136307,0.136822,1743311.43845473,214,2020-11-22,17:00:00
1606068000,0.136197,0.139865,0.136197,0.139284,0.138499,2267965.14369773,355,2020-11-22,18:00:00
1606071600,0.139381,0.145425,0.139037,0.145310,0.141554,3122567.54651709,644,2020-11-22,19:00:00
1606075200,0.145368,0.151550,0.144401,0.151387,0.147448,9236628.07679728,1204,2020-11-22,20:00:00
1606078800,0.150740,0.153669,0.147320,0.149740,0.151495,12299767.64274160,1369,2020-11-22,21:00:00
1606082400,0.149689,0.150717,0.147364,0.147507,0.148669,5518063.69265178,741,2020-11-22,22:00:00
1606086000,0.147322,0.148186,0.142104,0.146129,0.145545,4723453.98851727,556,2020-11-22,23:00:00
1606089600,0.146133,0.152108,0.141000,0.142594,0.146770,3671583.58555180,745,2020-11-23,00:00:00
1606093200,0.143167,0.149768,0.142234,0.149388,0.146221,1456648.29131632,487,2020-11-23,01:00:00
1606096800,0.149031,0.149808,0.146716,0.147311,0.148366,1106519.23280344,198,2020-11-23,02:00:00
1606100400,0.146715,0.151811,0.145770,0.149941,0.149958,2954341.08854971,414,2020-11-23,03:00:00
1606104000,0.150000,0.152289,0.148017,0.149049,0.149686,2322401.67228828,297,2020-11-23,04:00:00
1606107600,0.149000,0.149580,0.146690,0.147364,0.148119,1229662.23741490,213,2020-11-23,05:00:00
1606111200,0.147508,0.150830,0.146497,0.150487,0.149280,956989.28624422,232,2020-11-23,06:00:00
1606114800,0.150493,0.156482,0.148966,0.155324,0.151914,6202777.49480556,714,2020-11-23,07:00:00
1606118400,0.155876,0.157795,0.152710,0.152710,0.155576,3429755.83470495,409,2020-11-23,08:00:00
1606122000,0.153058,0.156884,0.152551,0.153300,0.154479,3967518.57880541,525,2020-11-23,09:00:00
1606125600,0.153452,0.157800,0.152894,0.156221,0.154806,2505430.42075697,333,2020-11-23,10:00:00
1606129200,0.156180,0.156559,0.152538,0.153338,0.154090,2515757.12176576,435,2020-11-23,11:00:00
1606132800,0.153526,0.155870,0.151864,0.154330,0.153621,3500623.63853998,463,2020-11-23,12:00:00
1606136400,0.153724,0.156855,0.148502,0.155506,0.152556,2021181.74134749,414,2020-11-23,13:00:00
1606140000,0.155870,0.161087,0.153040,0.156441,0.156169,4190425.69716247,585,2020-11-23,14:00:00
1606143600,0.156583,0.156583,0.149211,0.149929,0.152758,4478973.48622141,571,2020-11-23,15:00:00
1606147200,0.149702,0.152422,0.148070,0.150952,0.150530,2841913.93281961,396,2020-11-23,16:00:00
1606150800,0.150923,0.152023,0.150316,0.151408,0.151213,2956759.90181121,350,2020-11-23,17:00:00
1606154400,0.151192,0.151597,0.149072,0.149089,0.150611,1796147.41040288,221,2020-11-23,18:00:00
1606158000,0.148953,0.150460,0.147380,0.149133,0.148724,2103209.71945237,266,2020-11-23,19:00:00
1606161600,0.149145,0.149840,0.148078,0.149250,0.148768,2211913.81895937,274,2020-11-23,20:00:00
1606165200,0.148942,0.152730,0.148860,0.152502,0.150707,2333271.70866741,469,2020-11-23,21:00:00
1606168800,0.152424,0.155000,0.151730,0.153853,0.153321,896885.25544798,242,2020-11-23,22:00:00
1606172400,0.154203,0.155155,0.151001,0.154502,0.153500,3609651.45214486,389,2020-11-23,23:00:00
1606176000,0.155156,0.169561,0.154461,0.169124,0.163639,10419995.88362454,1382,2020-11-24,00:00:00
1606179600,0.168640,0.170256,0.163382,0.166730,0.166311,5358358.83885645,643,2020-11-24,01:00:00
1606183200,0.166728,0.176090,0.165631,0.169787,0.172211,11461674.08800633,1122,2020-11-24,02:00:00
1606186800,0.169999,0.173497,0.168222,0.170810,0.170906,2347555.72079360,323,2020-11-24,03:00:00
1606190400,0.170805,0.181500,0.169884,0.180668,0.175496,3583717.42006129,454,2020-11-24,04:00:00
1606194000,0.180080,0.183460,0.176331,0.177619,0.179983,4387850.66330525,617,2020-11-24,05:00:00
1606197600,0.176767,0.178050,0.159003,0.166873,0.167141,8169009.87576979,1207,2020-11-24,06:00:00
1606201200,0.166932,0.172100,0.166298,0.167948,0.169249,1414303.26222897,318,2020-11-24,07:00:00
1606204800,0.168011,0.176850,0.168011,0.176549,0.173021,1515036.32210896,250,2020-11-24,08:00:00
1606208400,0.176000,0.176000,0.162383,0.165197,0.166843,3144150.42109716,494,2020-11-24,09:00:00
1606212000,0.165200,0.166150,0.152000,0.163750,0.158810,5415271.56675597,917,2020-11-24,10:00:00
1606215600,0.164000,0.167213,0.160172,0.165830,0.162956,1867351.98575794,411,2020-11-24,11:00:00
1606219200,0.165274,0.165274,0.134730,0.157000,0.154217,9694689.45694694,911,2020-11-24,12:00:00
1606222800,0.156787,0.165353,0.156787,0.165353,0.161466,2237432.01473825,385,2020-11-24,13:00:00
1606226400,0.164901,0.165180,0.160000,0.161243,0.162828,3126009.08799719,469,2020-11-24,14:00:00
1606230000,0.160247,0.169995,0.160000,0.168719,0.165096,4166440.45585753,451,2020-11-24,15:00:00
1606233600,0.168240,0.171754,0.165184,0.170188,0.168853,2691799.56513435,482,2020-11-24,16:00:00
1606237200,0.169489,0.170549,0.165755,0.167378,0.167493,1695089.09177362,271,2020-11-24,17:00:00
1606240800,0.167450,0.169000,0.165363,0.168000,0.166340,3730915.40994956,308,2020-11-24,18:00:00
1606244400,0.168000,0.172300,0.167152,0.170440,0.169390,2240694.66939691,478,2020-11-24,19:00:00
1606248000,0.169987,0.170294,0.166608,0.167721,0.168092,3988772.68165342,457,2020-11-24,20:00:00
1606251600,0.167871,0.168250,0.161276,0.162902,0.163663,3483746.16265277,479,2020-11-24,21:00:00
1606255200,0.162419,0.166402,0.162000,0.164835,0.164188,1043683.78026116,327,2020-11-24,22:00:00
1606258800,0.164683,0.167494,0.164140,0.167378,0.166023,1204120.88803696,253,2020-11-24,23:00:00
1606262400,0.167272,0.174782,0.167272,0.171118,0.171222,4774207.08098416,686,2020-11-25,00:00:00
1606266000,0.171118,0.174578,0.168339,0.169022,0.171907,3125534.22961237,497,2020-11-25,01:00:00
1606269600,0.168920,0.168921,0.161671,0.163101,0.164298,1530816.23446002,336,2020-11-25,02:00:00
1606273200,0.163291,0.165307,0.158900,0.161530,0.161728,1963788.18684530,358,2020-11-25,03:00:00
1606276800,0.161530,0.163622,0.158693,0.158693,0.161907,966513.60812206,179,2020-11-25,04:00:00
1606280400,0.158693,0.163333,0.158530,0.162708,0.160347,1384811.32573140,181,2020-11-25,05:00:00
1606284000,0.162708,0.165183,0.161961,0.162409,0.163245,730810.61512884,130,2020-11-25,06:00:00
1606287600,0.161965,0.166429,0.161455,0.165209,0.164293,869808.03352603,186,2020-11-25,07:00:00
1606291200,0.164793,0.167938,0.164031,0.166783,0.165532,678824.87161217,141,2020-11-25,08:00:00
1606294800,0.165773,0.167773,0.165000,0.165944,0.166024,514375.63145926,101,2020-11-25,09:00:00
1606298400,0.166369,0.171690,0.166369,0.171223,0.169296,2461686.13573296,325,2020-11-25,10:00:00
1606302000,0.171223,0.175554,0.168960,0.173843,0.171977,3689060.03121507,398,2020-11-25,11:00:00
1606305600,0.174412,0.176000,0.171100,0.173413,0.174181,1566673.14403832,296,2020-11-25,12:00:00
1606309200,0.173801,0.173801,0.165913,0.168919,0.170163,2111566.89502334,487,2020-11-25,13:00:00
1606312800,0.168419,0.171440,0.166694,0.171440,0.168832,693024.52340710,281,2020-11-25,14:00:00
1606316400,0.170414,0.172978,0.169300,0.169763,0.170597,1101167.45681320,202,2020-11-25,15:00:00
1606320000,0.169000,0.171188,0.167082,0.167757,0.169083,971930.97000463,188,2020-11-25,16:00:00
1606323600,0.167478,0.170095,0.166112,0.169863,0.167807,1536768.36922540,187,2020-11-25,17:00:00
1606327200,0.169889,0.171500,0.169209,0.171500,0.170442,354498.82446244,67,2020-11-25,18:00:00
1606330800,0.171500,0.171512,0.163921,0.164500,0.167969,13436011.48413424,641,2020-11-25,19:00:00
1606334400,0.164125,0.166257,0.156800,0.162469,0.161166,3568158.40955680,608,2020-11-25,20:00:00
1606338000,0.161164,0.164520,0.159670,0.161188,0.162253,1585499.36980314,377,2020-11-25,21:00:00
1606341600,0.160520,0.160520,0.152105,0.155918,0.156508,3958358.17187682,695,2020-11-25,22:00:00
1606345200,0.155750,0.156697,0.147500,0.155216,0.152277,5483512.61618742,716,2020-11-25,23:00:00
1606348800,0.155102,0.159348,0.152657,0.159149,0.156414,2430184.78742694,320,2020-11-26,00:00:00
1606352400,0.158419,0.160897,0.156304,0.157518,0.157903,569070.01425314,139,2020-11-26,01:00:00
1606356000,0.157500,0.157500,0.149710,0.150261,0.152019,757131.50331234,249,2020-11-26,02:00:00
1606359600,0.150901,0.150901,0.123000,0.134625,0.136466,10704425.89213131,1635,2020-11-26,03:00:00
1606363200,0.133516,0.140371,0.129910,0.135518,0.135065,3862491.00386876,739,2020-11-26,04:00:00
1606366800,0.135489,0.142381,0.133652,0.140521,0.138032,5479604.42378232,906,2020-11-26,05:00:00
1606370400,0.139152,0.144000,0.137456,0.140213,0.139690,2875083.82593624,531,2020-11-26,06:00:00
1606374000,0.140794,0.140794,0.128000,0.131457,0.132958,3302287.59525855,626,2020-11-26,07:00:00
1606377600,0.130642,0.131857,0.123585,0.128501,0.127971,7727585.57623686,1146,2020-11-26,08:00:00
1606381200,0.128995,0.134786,0.128995,0.134563,0.131894,2558905.65815458,431,2020-11-26,09:00:00
1606384800,0.134359,0.138111,0.133000,0.138111,0.135122,1645435.26515364,342,2020-11-26,10:00:00
1606388400,0.138239,0.142031,0.135002,0.136050,0.138831,1256855.68402001,328,2020-11-26,11:00:00
1606392000,0.136727,0.143338,0.135012,0.141455,0.140670,6324795.29915984,1015,2020-11-26,12:00:00
1606395600,0.140804,0.142684,0.133780,0.133780,0.139066,1125632.24637008,205,2020-11-26,13:00:00
1606399200,0.134441,0.134441,0.130526,0.131232,0.132729,1138188.96905933,255,2020-11-26,14:00:00
1606402800,0.130963,0.136700,0.130962,0.133973,0.134431,1314025.92657361,280,2020-11-26,15:00:00
1606406400,0.132295,0.135489,0.129290,0.130017,0.131122,3008493.88237281,295,2020-11-26,16:00:00
1606410000,0.129757,0.129788,0.124098,0.129506,0.127517,3554314.24702101,559,2020-11-26,17:00:00
1606413600,0.129290,0.131129,0.127938,0.128288,0.129917,1385205.95401994,263,2020-11-26,18:00:00
1606417200,0.128413,0.132460,0.126079,0.131267,0.129864,2136059.54662926,242,2020-11-26,19:00:00
1606420800,0.132010,0.140207,0.132010,0.138986,0.136866,1973720.58484194,311,2020-11-26,20:00:00
1606424400,0.139761,0.139764,0.134293,0.135147,0.138080,1265195.77868425,196,2020-11-26,21:00:00
1606428000,0.135522,0.141059,0.135522,0.139500,0.138698,2702686.95207221,329,2020-11-26,22:00:00
1606431600,0.140145,0.140736,0.137000,0.140736,0.139430,2078557.75131000,287,2020-11-26,23:00:00
1606435200,0.140367,0.143321,0.136560,0.142081,0.139878,2611267.70219567,301,2020-11-27,00:00:00
1606438800,0.142081,0.145881,0.139638,0.142422,0.141856,4014246.95531192,429,2020-11-27,01:00:00
1606442400,0.142416,0.142732,0.136101,0.136101,0.140848,1714796.21757779,261,2020-11-27,02:00:00
1606446000,0.136138,0.139755,0.136138,0.137338,0.138430,682593.01820442,176,2020-11-27,03:00:00
1606449600,0.137847,0.140251,0.137847,0.137877,0.139313,449806.17478973,89,2020-11-27,04:00:00
1606453200,0.138115,0.142120,0.138115,0.141400,0.140523,1512117.61661256,246,2020-11-27,05:00:00
1606456800,0.141400,0.142183,0.140119,0.140220,0.141231,678362.25641539,110,2020-11-27,06:00:00
1606460400,0.139766,0.139766,0.136357,0.136357,0.137350,1296370.61074268,238,2020-11-27,07:00:00
1606464000,0.136865,0.137041,0.131195,0.133025,0.133261,626745.54847364,186,2020-11-27,08:00:00
1606467600,0.133273,0.136459,0.132793,0.133302,0.134414,359118.41396966,124,2020-11-27,09:00:00
1606471200,0.134419,0.137069,0.134000,0.137069,0.134972,271804.26886096,67,2020-11-27,10:00:00
1606474800,0.136004,0.136060,0.133277,0.134500,0.134430,914244.28481654,72,2020-11-27,11:00:00
1606478400,0.135355,0.137888,0.135160,0.137281,0.136485,159580.85745061,58,2020-11-27,12:00:00
1606482000,0.137009,0.138609,0.136400,0.136401,0.137379,104293.22390425,31,2020-11-27,13:00:00
1606485600,0.136100,0.136929,0.134198,0.135055,0.134911,408176.07043529,112,2020-11-27,14:00:00
1606489200,0.134636,0.135380,0.131794,0.131794,0.133734,976634.15116968,189,2020-11-27,15:00:00
1606492800,0.132233,0.136282,0.131474,0.136282,0.134486,812254.03418045,194,2020-11-27,16:00:00
1606496400,0.136359,0.136359,0.134765,0.135449,0.135123,549716.46336768,131,2020-11-27,17:00:00
1606500000,0.135421,0.136866,0.135334,0.135564,0.136019,391640.22361476,176,2020-11-27,18:00:00
1606503600,0.135390,0.136230,0.135044,0.135802,0.135727,528138.03617795,160,2020-11-27,19:00:00
1606507200,0.135750,0.137806,0.135335,0.137613,0.137151,493595.23162460,135,2020-11-27,20:00:00
1606510800,0.137688,0.138497,0.136718,0.138473,0.137276,771659.97653447,206,2020-11-27,21:00:00
1606514400,0.138550,0.139361,0.136718,0.137168,0.138427,473322.91481185,132,2020-11-27,22:00:00
1606518000,0.137246,0.141822,0.137246,0.141822,0.139833,517249.28973879,230,2020-11-27,23:00:00
1606521600,0.141776,0.145675,0.140114,0.145105,0.142947,858516.49556828,288,2020-11-28,00:00:00
1606525200,0.145300,0.146133,0.143259,0.144300,0.144466,1793544.10455760,283,2020-11-28,01:00:00
1606528800,0.143728,0.143985,0.141500,0.141500,0.142433,1079074.24698662,187,2020-11-28,02:00:00
1606532400,0.141833,0.142429,0.140902,0.142306,0.141777,259832.37168948,92,2020-11-28,03:00:00
1606536000,0.142102,0.142595,0.139204,0.141097,0.140110,728811.68490944,173,2020-11-28,04:00:00
1606539600,0.141090,0.141406,0.139971,0.141260,0.140757,163911.65087054,100,2020-11-28,05:00:00
1606543200,0.141275,0.142098,0.140695,0.142098,0.141201,121431.61128432,83,2020-11-28,06:00:00
1606546800,0.142223,0.142990,0.141516,0.142973,0.142376,480566.48785641,161,2020-11-28,07:00:00
1606550400,0.142633,0.143442,0.140791,0.140791,0.142497,344256.07925181,99,2020-11-28,08:00:00
1606554000,0.141149,0.144541,0.141019,0.144541,0.142631,82273.35768155,128,2020-11-28,09:00:00
1606557600,0.143855,0.150697,0.143855,0.148881,0.147583,1572179.22069516,417,2020-11-28,10:00:00
1606561200,0.149100,0.156989,0.147180,0.155300,0.154440,3199541.47984199,430,2020-11-28,11:00:00
1606564800,0.155226,0.157495,0.152513,0.153993,0.154684,1840499.18996688,390,2020-11-28,12:00:00
1606568400,0.154003,0.169418,0.153581,0.168981,0.164220,5746994.75018928,847,2020-11-28,13:00:00
1606572000,0.168607,0.168722,0.162901,0.166925,0.165596,4498035.74907610,555,2020-11-28,14:00:00
1606575600,0.167155,0.172261,0.165802,0.168175,0.168200,4874391.21859458,766,2020-11-28,15:00:00
1606579200,0.168221,0.169114,0.161005,0.162777,0.165562,9107602.38905418,981,2020-11-28,16:00:00
1606582800,0.162902,0.165000,0.160641,0.164328,0.163438,1356222.79040909,262,2020-11-28,17:00:00
1606586400,0.164553,0.165194,0.163101,0.164462,0.164362,1378950.76477358,224,2020-11-28,18:00:00
1606590000,0.164358,0.166906,0.161811,0.165110,0.164015,1258591.61368949,324,2020-11-28,19:00:00
1606593600,0.165538,0.166298,0.161507,0.161847,0.163836,823822.26412403,296,2020-11-28,20:00:00
1606597200,0.161841,0.165930,0.161841,0.164817,0.163685,649869.03620914,278,2020-11-28,21:00:00
1606600800,0.165099,0.165123,0.162276,0.164819,0.163901,580201.08671602,221,2020-11-28,22:00:00
1606604400,0.164509,0.169499,0.163905,0.165275,0.166587,2111344.91863372,431,2020-11-28,23:00:00
1606608000,0.164999,0.166795,0.157900,0.161918,0.160411,1341793.07384977,435,2020-11-29,00:00:00
1606611600,0.161987,0.162285,0.157445,0.159559,0.159690,476546.67114211,182,2020-11-29,01:00:00
1606615200,0.158806,0.163470,0.158454,0.162483,0.162163,685416.53896688,188,2020-11-29,02:00:00
1606618800,0.162000,0.163144,0.161323,0.162985,0.162231,524010.20710145,173,2020-11-29,03:00:00
1606622400,0.162611,0.163045,0.160829,0.160918,0.162056,296448.08825369,150,2020-11-29,04:00:00
1606626000,0.161015,0.161730,0.160025,0.160140,0.160706,210734.94083853,92,2020-11-29,05:00:00
1606629600,0.160173,0.160173,0.158286,0.160171,0.159719,664024.65657060,114,2020-11-29,06:00:00
1606633200,0.159991,0.166488,0.158500,0.165779,0.163363,655003.14437358,269,2020-11-29,07:00:00
1606636800,0.165857,0.167641,0.164382,0.165785,0.165855,739632.53668640,208,2020-11-29,08:00:00
1606640400,0.165785,0.165785,0.160917,0.161700,0.162493,1006192.29702231,229,2020-11-29,09:00:00
1606644000,0.162167,0.164629,0.161240,0.164629,0.163095,190833.47954292,56,2020-11-29,10:00:00
1606647600,0.164149,0.164432,0.161668,0.163063,0.162513,275747.79852894,131,2020-11-29,11:00:00
1606651200,0.163082,0.166535,0.160988,0.165664,0.163389,490333.87551889,153,2020-11-29,12:00:00
1606654800,0.165730,0.171259,0.165730,0.168211,0.168809,2610176.24855001,529,2020-11-29,13:00:00
1606658400,0.168264,0.169816,0.165644,0.166093,0.168310,662441.48856596,184,2020-11-29,14:00:00
1606662000,0.165274,0.166592,0.164819,0.166449,0.165686,573034.54639221,164,2020-11-29,15:00:00
1606665600,0.166561,0.167560,0.161339,0.163622,0.163168,1047001.08970750,260,2020-11-29,16:00:00
1606669200,0.162951,0.165450,0.162951,0.164551,0.163974,913231.71622885,157,2020-11-29,17:00:00
1606672800,0.163828,0.164530,0.162528,0.164530,0.163343,117358.94018738,126,2020-11-29,18:00:00
1606676400,0.164158,0.164158,0.161668,0.161668,0.162431,212677.44442162,89,2020-11-29,19:00:00
1606680000,0.161817,0.165300,0.161691,0.163437,0.164549,323305.85946341,141,2020-11-29,20:00:00
1606683600,0.164082,0.166535,0.164082,0.164855,0.165484,510266.24983005,168,2020-11-29,21:00:00
1606687200,0.164960,0.165746,0.163293,0.164820,0.164640,428587.80700579,137,2020-11-29,22:00:00
1606690800,0.164743,0.167155,0.164743,0.167087,0.166130,452899.87128654,200,2020-11-29,23:00:00
1606694400,0.166886,0.173424,0.166886,0.173424,0.169934,2261410.57677841,537,2020-11-30,00:00:00
1606698000,0.172977,0.174066,0.170044,0.170549,0.171878,3508416.29470025,441,2020-11-30,01:00:00
1606701600,0.170538,0.171031,0.168399,0.169508,0.169305,559675.38925610,183,2020-11-30,02:00:00
1606705200,0.169571,0.170602,0.168533,0.169856,0.169419,652182.07850312,162,2020-11-30,03:00:00
1606708800,0.169976,0.170941,0.166485,0.167521,0.167348,1438603.60355802,203,2020-11-30,04:00:00
1606712400,0.167622,0.169050,0.167475,0.168000,0.168447,310225.17544105,121,2020-11-30,05:00:00
1606716000,0.167789,0.168013,0.166834,0.167912,0.167351,212291.30276380,71,2020-11-30,06:00:00
1606719600,0.167951,0.169893,0.167567,0.169000,0.169291,379330.87982343,138,2020-11-30,07:00:00
1606723200,0.169000,0.169000,0.163822,0.164067,0.164969,1990727.92997544,334,2020-11-30,08:00:00
1606726800,0.164572,0.164572,0.161442,0.164173,0.163298,938360.93652827,238,2020-11-30,09:00:00
1606730400,0.164125,0.165382,0.162632,0.162632,0.164192,1208315.83317305,245,2020-11-30,10:00:00
1606734000,0.162756,0.166535,0.162756,0.164462,0.164111,1326858.36151820,283,2020-11-30,11:00:00
1606737600,0.164090,0.165538,0.163573,0.164845,0.164550,947586.83801707,213,2020-11-30,12:00:00
1606741200,0.164749,0.169398,0.160292,0.168262,0.162755,1725513.94409168,347,2020-11-30,13:00:00
1606744800,0.168100,0.171500,0.165608,0.168144,0.168597,2158649.95916120,553,2020-11-30,14:00:00
1606748400,0.168197,0.171827,0.167000,0.167823,0.169283,3864778.60990024,637,2020-11-30,15:00:00
1606752000,0.167992,0.173500,0.167838,0.168527,0.170845,3302142.46166035,574,2020-11-30,16:00:00
1606755600,0.168824,0.169775,0.167500,0.169000,0.168578,1345359.76732095,332,2020-11-30,17:00:00
1606759200,0.168912,0.169482,0.166873,0.167082,0.168388,1475852.96986481,283,2020-11-30,18:00:00
1606762800,0.167308,0.168880,0.167298,0.168001,0.167836,458312.72022804,170,2020-11-30,19:00:00
1606766400,0.167500,0.170449,0.167290,0.168874,0.168612,444609.56351365,199,2020-11-30,20:00:00
1606770000,0.168950,0.169130,0.167695,0.168121,0.168464,1130560.80231305,207,2020-11-30,21:00:00
1606773600,0.168122,0.169225,0.167400,0.169211,0.167807,677572.30392986,164,2020-11-30,22:00:00
1606777200,0.169413,0.173233,0.169413,0.172279,0.172070,2980146.98669400,423,2020-11-30,23:00:00
1606780800,0.172280,0.174304,0.168951,0.169896,0.171614,1641424.18581079,276,2020-12-01,00:00:00
1606784400,0.169896,0.171476,0.169339,0.171476,0.170094,170915.25284324,70,2020-12-01,01:00:00
1606788000,0.171081,0.171445,0.169300,0.170049,0.169747,938841.19524124,124,2020-12-01,02:00:00
1606791600,0.170000,0.170812,0.168322,0.168322,0.169419,586230.73910182,84,2020-12-01,03:00:00
1606795200,0.168322,0.169496,0.167710,0.168421,0.168802,430754.22092777,127,2020-12-01,04:00:00
1606798800,0.168100,0.169406,0.167580,0.168623,0.169041,722066.58544624,58,2020-12-01,05:00:00
1606802400,0.168613,0.170000,0.165900,0.166400,0.168034,1977466.81511472,204,2020-12-01,06:00:00
1606806000,0.166295,0.169500,0.165900,0.169500,0.167231,621098.95209480,108,2020-12-01,07:00:00
1606809600,0.169292,0.171968,0.169238,0.170532,0.170198,1590448.02981744,154,2020-12-01,08:00:00
1606813200,0.170948,0.171397,0.169814,0.170343,0.170506,1491411.49708092,147,2020-12-01,09:00:00
1606816800,0.170433,0.171821,0.170400,0.171447,0.171215,1149072.04003105,89,2020-12-01,10:00:00
1606820400,0.171501,0.172689,0.165000,0.167300,0.167615,3829251.58754698,575,2020-12-01,11:00:00
1606824000,0.167514,0.167514,0.143445,0.151881,0.153390,10191777.53572983,1651,2020-12-01,12:00:00
1606827600,0.151400,0.159229,0.147937,0.158424,0.153919,5061060.42949103,717,2020-12-01,13:00:00
1606831200,0.158312,0.163919,0.156421,0.163409,0.160760,1460048.83900804,276,2020-12-01,14:00:00
1606834800,0.163054,0.164200,0.159662,0.161128,0.162426,919556.09427485,203,2020-12-01,15:00:00
1606838400,0.161437,0.161950,0.155233,0.156563,0.157209,2159500.00886380,289,2020-12-01,16:00:00
