Epoch Time,Open,High,Low,Close,VWAP,Volume,Count,Date (UTC),Time (UTC)
1605351600,0.19486,0.19596,0.19486,0.19560,0.19500,20008.16025147,10,2020-11-14,11:00:00
1605355200,0.19582,0.19672,0.19518,0.19672,0.19572,2496.44658546,6,2020-11-14,12:00:00
1605358800,0.19672,0.19672,0.19672,0.19672,0.00000,0.00000000,0,2020-11-14,13:00:00
1605362400,0.19624,0.19635,0.19624,0.19628,0.19632,19481.35565559,6,2020-11-14,14:00:00
1605366000,0.19586,0.19618,0.19574,0.19618,0.19580,20408.79182564,7,2020-11-14,15:00:00
1605369600,0.19728,0.19729,0.19728,0.19729,0.19728,3333.00000000,2,2020-11-14,16:00:00
1605373200,0.19542,0.19542,0.19366,0.19506,0.19487,14390.17750456,14,2020-11-14,17:00:00
1605376800,0.19588,0.19600,0.19576,0.19600,0.19589,56646.61365079,7,2020-11-14,18:00:00
1605380400,0.19672,0.19693,0.19672,0.19693,0.19681,10716.21572850,6,2020-11-14,19:00:00
1605384000,0.19564,0.19627,0.19558,0.19624,0.19574,9405.60555191,5,2020-11-14,20:00:00
1605387600,0.19624,0.19624,0.19624,0.19624,0.19624,1153.03884024,1,2020-11-14,21:00:00
1605391200,0.19604,0.19604,0.19555,0.19555,0.19580,29980.00000000,6,2020-11-14,22:00:00
1605394800,0.19555,0.19555,0.19555,0.19555,0.00000,0.00000000,0,2020-11-14,23:00:00
1605398400,0.19691,0.19803,0.19691,0.19803,0.19788,7610.19579995,6,2020-11-15,00:00:00
1605402000,0.19735,0.19795,0.19735,0.19795,0.19786,7964.40145422,8,2020-11-15,01:00:00
1605405600,0.19718,0.19718,0.19672,0.19673,0.19697,14047.26239983,3,2020-11-15,02:00:00
1605409200,0.19620,0.19620,0.19620,0.19620,0.19620,179.76401631,1,2020-11-15,03:00:00
1605412800,0.19620,0.19620,0.19620,0.19620,0.00000,0.00000000,0,2020-11-15,04:00:00
1605416400,0.19620,0.19620,0.19620,0.19620,0.00000,0.00000000,0,2020-11-15,05:00:00
1605420000,0.19756,0.19946,0.19756,0.19946,0.19862,7721.84132885,9,2020-11-15,06:00:00
1605423600,0.19946,0.19946,0.19946,0.19946,0.00000,0.00000000,0,2020-11-15,07:00:00
1605427200,0.20107,0.20121,0.20107,0.20121,0.20118,1892.56171552,6,2020-11-15,08:00:00
1605430800,0.20033,0.20033,0.20033,0.20033,0.20033,350.00000000,1,2020-11-15,09:00:00
1605434400,0.19902,0.19902,0.19720,0.19820,0.19814,30314.93932874,21,2020-11-15,10:00:00
1605438000,0.19824,0.19824,0.19824,0.19824,0.19824,5000.00000000,1,2020-11-15,11:00:00
1605441600,0.19690,0.19690,0.19690,0.19690,0.19690,1557.62588441,1,2020-11-15,12:00:00
1605445200,0.19577,0.19672,0.19577,0.19672,0.19587,12208.02396446,3,2020-11-15,13:00:00
1605448800,0.19672,0.19672,0.19672,0.19672,0.00000,0.00000000,0,2020-11-15,14:00:00
1605452400,0.19650,0.19650,0.19480,0.19480,0.19563,36201.63690752,11,2020-11-15,15:00:00
1605456000,0.19498,0.19498,0.19237,0.19353,0.19287,48336.43872101,13,2020-11-15,16:00:00
1605459600,0.19305,0.19305,0.18926,0.19014,0.19063,107301.10718337,18,2020-11-15,17:00:00
1605463200,0.19039,0.19191,0.18945,0.19160,0.19048,26286.29066032,9,2020-11-15,18:00:00
1605466800,0.19157,0.19227,0.19157,0.19226,0.19221,15548.22361000,4,2020-11-15,19:00:00
1605470400,0.19065,0.19065,0.18962,0.18962,0.18976,6164.98865745,8,2020-11-15,20:00:00
1605474000,0.19118,0.19118,0.19084,0.19097,0.19110,6862.03540955,6,2020-11-15,21:00:00
1605477600,0.18896,0.19344,0.18896,0.19344,0.18993,26142.63417885,14,2020-11-15,22:00:00
1605481200,0.19408,0.19461,0.19408,0.19461,0.19434,585.85057070,2,2020-11-15,23:00:00
1605484800,0.19293,0.19293,0.19229,0.19229,0.19277,677.53670417,2,2020-11-16,00:00:00
1605488400,0.19417,0.19437,0.19355,0.19355,0.19394,31791.71736881,7,2020-11-16,01:00:00
1605492000,0.19298,0.19298,0.19275,0.19275,0.19282,12587.16559971,7,2020-11-16,02:00:00
1605495600,0.19420,0.19420,0.19420,0.19420,0.19420,4800.00000000,1,2020-11-16,03:00:00
1605499200,0.19420,0.19420,0.19420,0.19420,0.00000,0.00000000,0,2020-11-16,04:00:00
1605502800,0.19420,0.19420,0.19420,0.19420,0.00000,0.00000000,0,2020-11-16,05:00:00
1605506400,0.19549,0.19560,0.19510,0.19534,0.19550,18476.90674679,18,2020-11-16,06:00:00
1605510000,0.19544,0.19566,0.19544,0.19566,0.19551,18000.00000000,7,2020-11-16,07:00:00
1605513600,0.19555,0.19581,0.19555,0.19558,0.19576,18309.88168443,5,2020-11-16,08:00:00
1605517200,0.19607,0.19607,0.19560,0.19560,0.19570,1303.21569000,2,2020-11-16,09:00:00
1605520800,0.19560,0.19560,0.19560,0.19560,0.00000,0.00000000,0,2020-11-16,10:00:00
1605524400,0.19610,0.19610,0.19610,0.19610,0.19610,5141.38818000,4,2020-11-16,11:00:00
1605528000,0.19738,0.19738,0.19510,0.19600,0.19570,49431.03438240,21,2020-11-16,12:00:00
1605531600,0.19667,0.19667,0.19667,0.19667,0.19667,34069.70712300,37,2020-11-16,13:00:00
1605535200,0.19755,0.19859,0.19731,0.19774,0.19769,86235.52185238,23,2020-11-16,14:00:00
1605538800,0.19980,0.20015,0.19980,0.20015,0.19984,2136.06450641,6,2020-11-16,15:00:00
1605542400,0.20068,0.20068,0.19712,0.19712,0.19925,85957.90017916,27,2020-11-16,16:00:00
1605546000,0.19825,0.19890,0.19810,0.19883,0.19856,5215.32545247,10,2020-11-16,17:00:00
1605549600,0.19915,0.19938,0.19915,0.19938,0.19919,2013.33740305,3,2020-11-16,18:00:00
1605553200,0.19840,0.19840,0.19840,0.19840,0.19840,1023.18407103,1,2020-11-16,19:00:00
1605556800,0.19790,0.19866,0.19789,0.19866,0.19849,3846.98493974,6,2020-11-16,20:00:00
1605560400,0.19876,0.19910,0.19732,0.19736,0.19891,95245.88527797,16,2020-11-16,21:00:00
1605564000,0.19758,0.19758,0.19745,0.19745,0.19745,2095.13866730,3,2020-11-16,22:00:00
1605567600,0.19782,0.19782,0.19782,0.19782,0.19782,98.26596644,1,2020-11-16,23:00:00
1605571200,0.19887,0.20051,0.19887,0.20040,0.19991,23177.89548103,17,2020-11-17,00:00:00
1605574800,0.20089,0.20089,0.20015,0.20040,0.20053,105543.28573922,28,2020-11-17,01:00:00
1605578400,0.20035,0.20074,0.20035,0.20074,0.20035,5075.61227994,7,2020-11-17,02:00:00
1605582000,0.20052,0.20061,0.20050,0.20061,0.20050,1728.84300980,6,2020-11-17,03:00:00
1605585600,0.20025,0.20214,0.20025,0.20178,0.20190,31974.44512469,22,2020-11-17,04:00:00
1605589200,0.20171,0.20215,0.20171,0.20215,0.20174,585.67000000,2,2020-11-17,05:00:00
1605592800,0.20115,0.20116,0.20115,0.20116,0.20115,18152.52703473,3,2020-11-17,06:00:00
1605596400,0.20193,0.20330,0.20193,0.20330,0.20217,20401.76385000,6,2020-11-17,07:00:00
1605600000,0.20334,0.20485,0.20334,0.20460,0.20453,21835.00019320,14,2020-11-17,08:00:00
1605603600,0.20559,0.20724,0.20082,0.20202,0.20293,66545.93693851,30,2020-11-17,09:00:00
1605607200,0.20271,0.20690,0.20271,0.20569,0.20616,18881.91319343,12,2020-11-17,10:00:00
1605610800,0.20482,0.20600,0.20472,0.20472,0.20527,24160.89037622,10,2020-11-17,11:00:00
1605614400,0.20575,0.20575,0.20548,0.20570,0.20563,31806.07274270,6,2020-11-17,12:00:00
1605618000,0.20345,0.20345,0.20345,0.20345,0.20345,1586.00000000,1,2020-11-17,13:00:00
1605621600,0.20395,0.20396,0.20395,0.20396,0.20395,17086.97112031,3,2020-11-17,14:00:00
1605625200,0.20262,0.20262,0.20262,0.20262,0.20262,500.00000000,1,2020-11-17,15:00:00
1605628800,0.20254,0.20326,0.20253,0.20326,0.20309,1794.03808113,3,2020-11-17,16:00:00
1605632400,0.20230,0.20306,0.20162,0.20209,0.20238,16907.98338281,14,2020-11-17,17:00:00
1605636000,0.20265,0.20280,0.20238,0.20238,0.20249,18115.19875707,5,2020-11-17,18:00:00
1605639600,0.20268,0.20494,0.20268,0.20461,0.20365,77532.62332309,21,2020-11-17,19:00:00
1605643200,0.20506,0.20512,0.20506,0.20512,0.20509,994.04856129,2,2020-11-17,20:00:00
1605646800,0.20453,0.20478,0.20453,0.20477,0.20467,4941.46341000,4,2020-11-17,21:00:00
1605650400,0.20369,0.20450,0.20369,0.20434,0.20377,15673.05353106,8,2020-11-17,22:00:00
1605654000,0.20434,0.20434,0.20434,0.20434,0.00000,0.00000000,0,2020-11-17,23:00:00
1605657600,0.20608,0.20608,0.20466,0.20466,0.20552,936.72737898,5,2020-11-18,00:00:00
1605661200,0.20566,0.20566,0.20475,0.20475,0.20514,1769.99999998,5,2020-11-18,01:00:00
1605664800,0.20449,0.20449,0.20380,0.20380,0.20419,875.67743823,2,2020-11-18,02:00:00
1605668400,0.20505,0.20595,0.20505,0.20595,0.20531,19674.60331758,19,2020-11-18,03:00:00
1605672000,0.20631,0.20643,0.20569,0.20569,0.20635,30768.00319170,5,2020-11-18,04:00:00
1605675600,0.20433,0.20433,0.19207,0.19528,0.20200,131886.23517906,100,2020-11-18,05:00:00
1605679200,0.19550,0.19800,0.19496,0.19755,0.19650,60676.62806093,28,2020-11-18,06:00:00
1605682800,0.19742,0.19742,0.19676,0.19676,0.19741,10894.84164194,7,2020-11-18,07:00:00
1605686400,0.19836,0.19836,0.19745,0.19814,0.19773,4111.61645502,4,2020-11-18,08:00:00
1605690000,0.19758,0.19758,0.19709,0.19709,0.19724,17161.09600998,9,2020-11-18,09:00:00
1605693600,0.19663,0.19813,0.19632,0.19801,0.19682,63238.45305197,7,2020-11-18,10:00:00
1605697200,0.19873,0.19873,0.19798,0.19818,0.19803,6975.33321364,4,2020-11-18,11:00:00
1605700800,0.19805,0.19805,0.19790,0.19790,0.19801,6566.31000000,3,2020-11-18,12:00:00
1605704400,0.19804,0.19865,0.19500,0.19500,0.19777,33370.76211086,9,2020-11-18,13:00:00
1605708000,0.19647,0.19647,0.19647,0.19647,0.19647,682.50000000,1,2020-11-18,14:00:00
1605711600,0.19500,0.19740,0.19368,0.19632,0.19534,191987.27529390,41,2020-11-18,15:00:00
1605715200,0.19692,0.19866,0.19692,0.19767,0.19733,818.26975725,4,2020-11-18,16:00:00
