0,1,2,3,4,5,6,7
2020-11-11 13:00:00,0.082064,0.082064,0.081410,0.081541,0.081678,155136.60078395,23
2020-11-11 14:00:00,0.081552,0.081654,0.081224,0.081361,0.081576,379633.76166164,23
2020-11-11 15:00:00,0.081464,0.081477,0.080812,0.081294,0.081203,617134.43159521,110
2020-11-11 16:00:00,0.081361,0.081388,0.080944,0.081313,0.081124,56426.37299861,20
2020-11-11 17:00:00,0.081083,0.081287,0.081006,0.081287,0.081040,58982.96864372,16
2020-11-11 18:00:00,0.080526,0.080600,0.080476,0.080504,0.080504,74372.86779938,11
2020-11-11 19:00:00,0.080513,0.080515,0.079503,0.079990,0.079933,171040.91031659,40
2020-11-11 20:00:00,0.079959,0.080172,0.079959,0.080002,0.080012,380.63911517,7
2020-11-11 21:00:00,0.080160,0.080311,0.080158,0.080311,0.080195,34438.72973546,6
2020-11-11 22:00:00,0.080312,0.080545,0.080312,0.080313,0.080452,28661.99677980,8
2020-11-11 23:00:00,0.080232,0.080499,0.080081,0.080499,0.080241,31278.96014432,13
2020-11-12 00:00:00,0.080548,0.080548,0.080299,0.080403,0.080390,16864.35222008,10
2020-11-12 01:00:00,0.080541,0.080541,0.080541,0.080541,0.080541,12700.00000000,2
2020-11-12 02:00:00,0.080469,0.080590,0.080300,0.080590,0.080362,501695.06764738,19
2020-11-12 03:00:00,0.080485,0.080487,0.080399,0.080399,0.080430,63069.51264211,7
2020-11-12 04:00:00,0.080430,0.080508,0.080160,0.080381,0.080217,539187.50105355,26
2020-11-12 05:00:00,0.080550,0.081000,0.080110,0.080136,0.080482,415075.84889882,55
2020-11-12 06:00:00,0.080088,0.080088,0.079889,0.080088,0.079999,11685.11154000,7
2020-11-12 07:00:00,0.079986,0.080176,0.079976,0.080176,0.080116,5011.74495992,12
2020-11-12 08:00:00,0.080227,0.080227,0.079993,0.080174,0.080164,35828.92516708,14
2020-11-12 09:00:00,0.080199,0.080436,0.079604,0.079789,0.079980,723218.51831917,54
2020-11-12 10:00:00,0.079869,0.080068,0.079683,0.079908,0.079924,141781.31188960,46
2020-11-12 11:00:00,0.079779,0.079783,0.079043,0.079262,0.079458,121409.75688540,56
2020-11-12 12:00:00,0.079365,0.079533,0.079180,0.079455,0.079383,290206.27993808,58
2020-11-12 13:00:00,0.079400,0.079882,0.079324,0.079613,0.079573,160138.26871755,93
2020-11-12 14:00:00,0.079774,0.079821,0.079401,0.079637,0.079713,82084.52619376,48
2020-11-12 15:00:00,0.079785,0.079973,0.079785,0.079973,0.079900,70577.44066226,37
2020-11-12 16:00:00,0.079825,0.080116,0.079802,0.079988,0.079940,42650.92518290,37
2020-11-12 17:00:00,0.080076,0.080999,0.080047,0.080958,0.080487,132022.17164443,54
2020-11-12 18:00:00,0.080873,0.080873,0.080471,0.080525,0.080729,39323.02210782,33
2020-11-12 19:00:00,0.080614,0.081136,0.080543,0.080789,0.080975,76702.23802983,49
2020-11-12 20:00:00,0.080874,0.081201,0.080874,0.081098,0.081053,57423.71661964,42
2020-11-12 21:00:00,0.081130,0.081130,0.080611,0.080756,0.080868,25643.31919574,28
2020-11-12 22:00:00,0.080792,0.080966,0.080786,0.080830,0.080799,11728.10626042,10
2020-11-12 23:00:00,0.080889,0.080889,0.080563,0.080755,0.080578,63389.35827417,18
2020-11-13 00:00:00,0.080500,0.080500,0.080156,0.080245,0.080268,2232.47875386,12
2020-11-13 01:00:00,0.080355,0.080613,0.080302,0.080408,0.080465,90350.46738159,68
2020-11-13 02:00:00,0.080408,0.080408,0.080098,0.080384,0.080242,70942.62197592,50
2020-11-13 03:00:00,0.080384,0.080999,0.080045,0.080999,0.080334,96843.87467372,45
2020-11-13 04:00:00,0.081000,0.081496,0.081000,0.081298,0.081335,69109.17135353,52
2020-11-13 05:00:00,0.081378,0.081380,0.080763,0.080763,0.081220,67228.72944292,34
2020-11-13 06:00:00,0.080756,0.081019,0.080566,0.081019,0.080882,101876.22749812,40
2020-11-13 07:00:00,0.081002,0.081458,0.081000,0.081325,0.081031,149642.74956161,44
2020-11-13 08:00:00,0.081323,0.081654,0.081091,0.081654,0.081419,121836.09795913,33
2020-11-13 09:00:00,0.081654,0.082157,0.081420,0.081622,0.081822,457557.03674077,63
2020-11-13 10:00:00,0.081634,0.081634,0.081168,0.081429,0.081464,293207.75079287,61
2020-11-13 11:00:00,0.081564,0.081708,0.081015,0.081643,0.081212,1276936.90938235,77
2020-11-13 12:00:00,0.081564,0.081708,0.081476,0.081708,0.081633,231508.90234124,27
2020-11-13 13:00:00,0.081706,0.081932,0.081598,0.081932,0.081645,1067657.14420694,92
2020-11-13 14:00:00,0.082022,0.082022,0.081760,0.081892,0.081802,120860.33996362,21
2020-11-13 15:00:00,0.081893,0.082069,0.081806,0.082069,0.081893,390506.34796770,22
2020-11-13 16:00:00,0.082157,0.082719,0.082157,0.082498,0.082453,451358.65543682,49
2020-11-13 17:00:00,0.082451,0.082566,0.082044,0.082462,0.082452,148310.26965426,19
2020-11-13 18:00:00,0.082475,0.082483,0.082388,0.082483,0.082431,9356.84108291,7
2020-11-13 19:00:00,0.082483,0.083112,0.082060,0.082951,0.082707,535768.82117894,85
2020-11-13 20:00:00,0.083095,0.083829,0.082682,0.083806,0.083333,294348.17869862,56
2020-11-13 21:00:00,0.083584,0.084346,0.083584,0.084133,0.084086,29351.23636988,27
2020-11-13 22:00:00,0.084240,0.084240,0.083497,0.083642,0.084152,893825.07385847,61
2020-11-13 23:00:00,0.083633,0.083633,0.083066,0.083159,0.083472,316059.73480595,53
2020-11-14 00:00:00,0.082766,0.082888,0.082487,0.082768,0.082834,101879.37740282,38
2020-11-14 01:00:00,0.082888,0.083143,0.082888,0.082994,0.082951,43364.78191880,13
2020-11-14 02:00:00,0.082936,0.082936,0.082153,0.082473,0.082650,102550.39596794,59
2020-11-14 03:00:00,0.082513,0.082564,0.081840,0.081840,0.082066,949302.30765093,93
2020-11-14 04:00:00,0.081551,0.082031,0.081275,0.081450,0.081683,208792.48456952,36
2020-11-14 05:00:00,0.081764,0.081816,0.081347,0.081347,0.081693,3399.07301066,13
2020-11-14 06:00:00,0.081673,0.081810,0.081403,0.081403,0.081665,17271.04724568,6
2020-11-14 07:00:00,0.081499,0.081832,0.081318,0.081832,0.081609,1858.76971026,7
2020-11-14 08:00:00,0.081614,0.081785,0.081571,0.081612,0.081694,35475.26448960,8
