Time,Open,High,Low,Close,Volume
2020-11-22 12:00:00,29.0487,29.345,29.0487,29.0878,323.751763
2020-11-22 11:00:00,29.092,29.1345,28.9789,29.0487,725.743703
2020-11-22 10:00:00,29.03,29.092,28.9532,29.092,863.587274
2020-11-22 09:00:00,29.1661,29.1661,29.03,29.03,87.534
2020-11-22 08:00:00,28.9614,29.1904,28.9614,29.1661,2433.783186
2020-11-22 07:00:00,28.7089,29.0,28.7089,28.9614,664.248452
2020-11-22 06:00:00,29.5562,29.5562,28.7089,28.7089,1828.208751
2020-11-22 05:00:00,29.5562,29.5562,29.5562,29.5562,0.0
2020-11-22 04:00:00,28.9863,29.5562,28.9863,29.5562,604.32467998
2020-11-22 03:00:00,29.186,29.3939,28.9863,28.9863,1335.117287
2020-11-22 02:00:00,29.5043,29.5043,29.186,29.186,723.147
2020-11-22 01:00:00,29.6374,29.6374,29.3578,29.5043,331.162231
2020-11-22 00:00:00,29.666,29.666,29.5893,29.6374,2.111852
2020-11-21 23:00:00,29.6792,29.6792,29.635,29.666,33.53548596
2020-11-21 22:00:00,29.4589,29.6983,29.3874,29.6792,585.574706
2020-11-21 21:00:00,29.1281,29.6926,29.1281,29.4589,2674.932702
2020-11-21 20:00:00,29.6974,29.7457,29.1281,29.1281,385.026698
2020-11-21 19:00:00,29.8284,30.2532,29.6974,29.6974,146.97690684
2020-11-21 18:00:00,29.5736,29.9102,29.5736,29.8284,262.73706252
2020-11-21 17:00:00,29.8886,29.8886,29.56,29.5736,353.104442
2020-11-21 16:00:00,29.9185,29.9185,29.7881,29.8886,53.38457082
2020-11-21 15:00:00,30.1862,30.1862,29.9185,29.9185,172.559919
2020-11-21 14:00:00,29.8805,30.2417,29.8805,30.1862,646.607758
2020-11-21 13:00:00,30.0904,30.0904,29.7276,29.8805,9502.877901
2020-11-21 12:00:00,30.1788,30.3176,29.8386,30.0904,1725.273037
2020-11-21 11:00:00,30.8176,30.8176,30.1788,30.1788,2662.58329143
2020-11-21 10:00:00,29.4105,31.0697,29.3839,30.8176,11149.66241297
2020-11-21 09:00:00,29.337,29.4275,29.3,29.4105,3313.907364
2020-11-21 08:00:00,29.2064,29.3414,29.2064,29.337,14.342921
2020-11-21 07:00:00,29.3995,29.3995,29.2064,29.2064,16.777702
2020-11-21 06:00:00,29.3995,29.3995,29.3995,29.3995,0.0
2020-11-21 05:00:00,29.4277,29.4277,29.3995,29.3995,10.0
2020-11-21 04:00:00,29.3329,29.4277,29.3329,29.4277,199.997683
2020-11-21 03:00:00,28.9204,29.4,28.9204,29.3329,25.42745864
2020-11-21 02:00:00,28.9511,29.1602,28.9204,28.9204,1504.098338
2020-11-21 01:00:00,28.8213,29.032,28.8213,28.9511,630.026
2020-11-21 00:00:00,28.923,28.9435,28.8213,28.8213,495.836623
2020-11-20 23:00:00,29.0,29.0086,28.8387,28.923,1876.127464
2020-11-20 22:00:00,29.1357,29.1553,28.9727,29.0,1107.27541164
2020-11-20 21:00:00,29.1154,29.1957,29.0599,29.1357,1970.586471
2020-11-20 20:00:00,29.1256,29.1824,28.9802,29.1154,4106.426838
2020-11-20 19:00:00,29.0824,29.1256,29.0677,29.1256,4255.458259
2020-11-20 18:00:00,29.0042,29.0976,28.9737,29.0824,3348.831601
2020-11-20 17:00:00,28.9318,29.0042,28.8542,29.0042,1680.910704
2020-11-20 16:00:00,29.0856,29.0856,28.7685,28.9318,2391.727934
2020-11-20 15:00:00,29.1007,29.1761,29.0856,29.0856,827.63022366
2020-11-20 14:00:00,29.02,29.1167,29.02,29.1007,604.726465
2020-11-20 13:00:00,29.32,29.32,28.9887,29.02,1092.922019
2020-11-20 12:00:00,29.33,29.4067,29.3095,29.32,512.037956
2020-11-20 11:00:00,29.4405,29.4451,29.2644,29.33,797.01019
2020-11-20 10:00:00,29.4509,29.4509,29.3723,29.4405,1117.725378
2020-11-20 09:00:00,29.68,29.7968,29.4232,29.4509,1497.358849
2020-11-20 08:00:00,29.6616,29.6925,29.5828,29.68,1162.146023
2020-11-20 07:00:00,29.71,29.7381,29.6616,29.6616,6.529426
2020-11-20 06:00:00,29.5279,29.71,29.5279,29.71,69.117152
2020-11-20 05:00:00,29.3089,29.9212,29.3089,29.5279,3072.327382
2020-11-20 04:00:00,29.3547,29.3547,29.18,29.3089,1415.851743
2020-11-20 03:00:00,28.917,29.3547,28.917,29.3547,187.813289
2020-11-20 02:00:00,28.859,28.972,28.7298,28.917,8007.841869
2020-11-20 01:00:00,28.9247,28.9955,28.8501,28.859,6976.731555
2020-11-20 00:00:00,28.8657,28.9641,28.6701,28.9247,3036.59368554
2020-11-19 23:00:00,28.9655,29.007,28.8595,28.8657,2238.650126
2020-11-19 22:00:00,29.1316,29.1316,28.9655,28.9655,469.0
2020-11-19 21:00:00,29.1827,29.2115,29.0875,29.1316,64.468689
2020-11-19 20:00:00,28.78,29.1827,28.78,29.1827,205.708653
2020-11-19 19:00:00,28.78,28.78,28.78,28.78,0.0
2020-11-19 18:00:00,28.8175,28.8175,28.78,28.78,125.0
2020-11-19 17:00:00,28.849,28.849,28.7777,28.8175,139.815986
2020-11-19 16:00:00,29.0249,29.0249,28.849,28.849,260.03839393
2020-11-19 15:00:00,28.9248,29.0249,28.916,29.0249,19.86201
2020-11-19 14:00:00,29.0361,29.0361,28.9248,28.9248,210.399904
2020-11-19 13:00:00,29.0909,29.1815,29.0361,29.0361,267.764392
2020-11-19 12:00:00,29.0943,29.2494,29.0735,29.0909,668.750758
2020-11-19 11:00:00,29.2,29.3927,29.0646,29.0943,261.150796
2020-11-19 10:00:00,29.1373,29.2,29.0536,29.2,254.606498
2020-11-19 09:00:00,29.0076,29.1435,29.0076,29.1373,25.207649
2020-11-19 08:00:00,29.13,29.13,29.0076,29.0076,52.114969
2020-11-19 07:00:00,29.13,29.13,29.13,29.13,0.0
2020-11-19 06:00:00,29.0,29.13,28.9863,29.13,127.49
2020-11-19 05:00:00,28.6926,29.0,28.6926,29.0,5.239766
2020-11-19 04:00:00,28.6926,28.6926,28.6926,28.6926,0.0
2020-11-19 03:00:00,28.8111,28.8111,28.6926,28.6926,393.033353
2020-11-19 02:00:00,28.5062,28.8111,28.5062,28.8111,0.144303
2020-11-19 01:00:00,28.5062,28.5062,28.5062,28.5062,0.0
2020-11-19 00:00:00,28.7051,28.7051,28.4038,28.5062,307.308055
2020-11-18 23:00:00,28.8444,28.8444,28.671,28.7051,14.02692953
2020-11-18 22:00:00,28.8351,28.8654,28.7395,28.8444,387.644079
2020-11-18 21:00:00,28.9227,28.9227,28.8351,28.8351,108.393877
2020-11-18 20:00:00,28.8545,28.9227,28.8088,28.9227,234.9742
2020-11-18 19:00:00,28.8995,28.9147,28.8545,28.8545,2259.371
2020-11-18 18:00:00,28.6068,29.051,28.6068,28.8995,624.756036
2020-11-18 17:00:00,28.4661,28.6397,28.4661,28.6068,259.203428
2020-11-18 16:00:00,28.4153,28.55,28.4147,28.4661,1475.866128
2020-11-18 15:00:00,28.496,28.55,28.3568,28.4153,483.532108
2020-11-18 14:00:00,28.4215,28.58,28.4215,28.496,602.741578
2020-11-18 13:00:00,28.4799,28.5567,28.4215,28.4215,187.86072115
2020-11-18 12:00:00,28.4813,28.5844,28.4579,28.4799,550.947211
2020-11-18 11:00:00,28.5996,28.6361,28.3445,28.4813,434.638922
2020-11-18 10:00:00,28.75,28.7648,28.4621,28.5996,1156.58052
2020-11-18 09:00:00,29.2642,29.2642,28.75,28.75,551.324341
2020-11-18 08:00:00,28.8062,29.6914,28.8062,29.2642,358.525502
2020-11-18 07:00:00,28.8024,28.8724,28.7596,28.8062,62.929828
2020-11-18 06:00:00,28.9803,28.9803,28.8024,28.8024,151.726416
2020-11-18 05:00:00,28.7969,28.9803,28.7292,28.9803,1242.270291
2020-11-18 04:00:00,28.8954,28.9201,28.7259,28.7969,1008.095345
2020-11-18 03:00:00,29.0356,29.0356,28.8722,28.8954,1332.386996
2020-11-18 02:00:00,28.5409,29.0356,28.5409,29.0356,656.6727385
2020-11-18 01:00:00,28.1603,28.5726,28.1603,28.5409,131.94012
2020-11-18 00:00:00,28.6924,28.8568,27.4757,28.1603,3834.44409
2020-11-17 23:00:00,28.8154,28.9537,28.6924,28.6924,670.16587
2020-11-17 22:00:00,28.9992,29.1035,28.8154,28.8154,612.752653
2020-11-17 21:00:00,29.2865,29.3119,28.9992,28.9992,788.777604
2020-11-17 20:00:00,29.59,29.59,29.21,29.2865,2374.29492404
2020-11-17 19:00:00,29.0,29.628,29.0,29.59,389.863875
2020-11-17 18:00:00,29.2708,29.2708,29.0,29.0,403.0
2020-11-17 17:00:00,28.8029,29.2708,28.7138,29.2708,579.14966
2020-11-17 16:00:00,29.2737,29.2803,28.74,28.8029,431.031287
2020-11-17 15:00:00,29.53,29.53,29.1186,29.2737,123.654655
2020-11-17 14:00:00,29.5076,29.53,29.4443,29.53,384.429555
2020-11-17 13:00:00,29.35,29.5266,29.3479,29.5076,64.3860908
2020-11-17 12:00:00,29.5266,29.5266,29.1868,29.35,1425.048364
2020-11-17 11:00:00,29.9298,29.9298,29.5266,29.5266,2110.552949
2020-11-17 10:00:00,29.225,30.0117,29.225,29.9298,3325.861351
2020-11-17 09:00:00,29.0741,29.225,28.9296,29.225,2055.080696
2020-11-17 08:00:00,28.7423,29.1673,28.7423,29.0741,1066.9844
2020-11-17 07:00:00,29.0592,29.0592,28.7423,28.7423,6.0
2020-11-17 06:00:00,29.0592,29.0592,29.0592,29.0592,0.0
2020-11-17 05:00:00,28.861,29.0592,28.861,29.0592,2251.126335
2020-11-17 04:00:00,28.66,28.861,28.66,28.861,475.020209
2020-11-17 03:00:00,28.3657,28.66,28.3657,28.66,125.12029
2020-11-17 02:00:00,29.0332,29.0332,28.3657,28.3657,903.040262
2020-11-17 01:00:00,29.0008,29.0332,28.7258,29.0332,289.924286
2020-11-17 00:00:00,29.0841,29.2111,28.8117,29.0008,261.184743
2020-11-16 23:00:00,27.557,29.0841,27.557,29.0841,948.19260395
2020-11-16 22:00:00,27.4756,27.576,27.4756,27.557,115.144797
2020-11-16 21:00:00,27.5256,27.55,27.4314,27.4756,9.104574
2020-11-16 20:00:00,27.55,27.6,27.4939,27.5256,541.702087
2020-11-16 19:00:00,27.5231,27.58,27.4461,27.55,4258.595567
2020-11-16 18:00:00,27.4812,27.6484,27.411,27.5231,1400.577226
2020-11-16 17:00:00,27.3669,27.4812,27.3618,27.4812,112.438047
2020-11-16 16:00:00,27.52,27.7049,27.2487,27.3669,332.328969
2020-11-16 15:00:00,27.5743,27.65,27.4592,27.52,1357.422855
2020-11-16 14:00:00,27.7408,27.7762,27.5743,27.5743,1667.423055
2020-11-16 13:00:00,27.8223,27.8296,27.7408,27.7408,1328.707536
2020-11-16 12:00:00,27.6989,27.85,27.6989,27.8223,539.315576
2020-11-16 11:00:00,27.905,27.905,27.6415,27.6989,118.426617
2020-11-16 10:00:00,27.6709,27.9376,27.6709,27.905,185.813402
2020-11-16 09:00:00,27.5587,27.8155,27.5587,27.6709,164.027121
2020-11-16 08:00:00,27.5898,27.6007,27.5191,27.5587,286.944629
2020-11-16 07:00:00,27.5149,27.7524,27.5149,27.5898,391.040265
2020-11-16 06:00:00,27.6203,27.6203,27.5149,27.5149,10.107213
2020-11-16 05:00:00,27.7437,27.7437,27.6039,27.6203,328.335094
2020-11-16 04:00:00,27.7484,27.7484,27.6382,27.7437,356.389278
2020-11-16 03:00:00,27.8002,27.8002,27.7484,27.7484,7.0
2020-11-16 02:00:00,27.6809,27.8845,27.6809,27.8002,385.015933
2020-11-16 01:00:00,27.7337,27.7337,27.6809,27.6809,7.083301
2020-11-16 00:00:00,27.6156,27.7337,27.6156,27.7337,3.480504
2020-11-15 23:00:00,27.5512,27.6156,27.4475,27.6156,23.629321
2020-11-15 22:00:00,27.53,27.5512,27.4498,27.5512,123.309444
2020-11-15 21:00:00,27.7236,27.7652,27.53,27.53,802.747464
2020-11-15 20:00:00,27.3856,27.7884,27.3856,27.7236,881.471
2020-11-15 19:00:00,27.7704,27.7704,27.3,27.3856,491.183694
2020-11-15 18:00:00,27.7514,27.8433,27.7285,27.7704,948.961512
2020-11-15 17:00:00,28.01,28.01,27.5,27.7514,3209.193994
2020-11-15 16:00:00,28.4273,28.4273,28.01,28.01,783.432156
2020-11-15 15:00:00,28.2975,28.4273,28.2096,28.4273,643.201307
2020-11-15 14:00:00,28.4,28.5,28.2975,28.2975,211.037821
2020-11-15 13:00:00,28.5551,28.5551,28.2878,28.4,234.394533
2020-11-15 12:00:00,28.517,28.5814,28.3079,28.5551,1817.026725
2020-11-15 11:00:00,28.6725,28.7621,28.517,28.517,1267.650678
2020-11-15 10:00:00,28.7693,28.7696,28.6357,28.6725,646.322834
2020-11-15 09:00:00,28.6256,28.808,28.6256,28.7693,352.351247
2020-11-15 08:00:00,28.6464,28.6992,28.6256,28.6256,9.370175
2020-11-15 07:00:00,28.5437,28.6464,28.4887,28.6464,2.333393
2020-11-15 06:00:00,28.5687,28.5687,28.5437,28.5437,57.3
2020-11-15 05:00:00,28.7229,28.7229,28.5687,28.5687,16.674744
2020-11-15 04:00:00,28.8389,28.8389,28.6286,28.7229,1490.13889
2020-11-15 03:00:00,28.7139,28.8751,28.7139,28.8389,206.75885
2020-11-15 02:00:00,28.8627,28.8627,28.6793,28.7139,571.941217
2020-11-15 01:00:00,28.7361,28.8627,28.7361,28.8627,229.20001829
2020-11-15 00:00:00,28.6028,28.7502,28.6028,28.7361,209.90878653
2020-11-14 23:00:00,28.5144,28.6072,28.5144,28.6028,1428.872602
2020-11-14 22:00:00,28.5194,28.5278,28.2882,28.5144,614.548459
2020-11-14 21:00:00,28.5676,28.7307,28.5194,28.5194,631.614772
2020-11-14 20:00:00,29.1864,29.1864,28.5676,28.5676,1722.097586
2020-11-14 19:00:00,29.2818,29.2818,29.0218,29.1864,149.147493
2020-11-14 18:00:00,29.072,29.2818,29.072,29.2818,36.227805
2020-11-14 17:00:00,29.027,29.072,29.027,29.072,69.478615
2020-11-14 16:00:00,29.1406,29.1571,28.9888,29.027,65.643025
2020-11-14 15:00:00,28.9459,29.1406,28.9459,29.1406,418.415069
2020-11-14 14:00:00,28.9236,29.008,28.9236,28.9459,13.062006
2020-11-14 13:00:00,28.9884,29.1323,28.8073,28.9236,780.2874905
2020-11-14 12:00:00,28.8939,28.9884,28.8939,28.9884,46.2
2020-11-14 11:00:00,28.9968,29.11,28.8939,28.8939,183.091559
2020-11-14 10:00:00,28.969,28.9968,28.8789,28.9968,62.506117
2020-11-14 09:00:00,28.7435,29.0385,28.7435,28.969,79.621756
2020-11-14 08:00:00,28.847,28.847,28.7363,28.7435,50.832554
2020-11-14 07:00:00,28.797,28.847,28.6691,28.847,225.042913
2020-11-14 06:00:00,28.6928,28.905,28.6928,28.797,405.511487
2020-11-14 05:00:00,28.6536,28.6928,28.35,28.6928,2479.517923
2020-11-14 04:00:00,28.9354,28.9354,28.6536,28.6536,131.195
2020-11-14 03:00:00,29.0769,29.0769,28.5962,28.9354,1002.525699
2020-11-14 02:00:00,29.1525,29.1525,29.0769,29.0769,26.32108931
2020-11-14 01:00:00,29.1382,29.19,29.1382,29.1525,140.0
2020-11-14 00:00:00,29.2075,29.2075,28.9429,29.1382,449.374626
2020-11-13 23:00:00,29.1756,29.2426,29.155,29.2075,213.258837
2020-11-13 22:00:00,29.4771,29.5,29.1756,29.1756,1455.741608
2020-11-13 21:00:00,29.3218,29.4771,29.3218,29.4771,0.979257
2020-11-13 20:00:00,29.4229,29.4232,29.3218,29.3218,225.947589
2020-11-13 19:00:00,29.2603,29.4229,29.014,29.4229,367.076912
2020-11-13 18:00:00,29.3201,29.3445,29.2603,29.2603,17.330983
2020-11-13 17:00:00,29.3781,29.3985,29.2855,29.3201,762.025423
2020-11-13 16:00:00,29.3727,29.4773,29.3267,29.3781,281.550977
2020-11-13 15:00:00,29.3367,29.4299,29.3367,29.3727,784.89857119
2020-11-13 14:00:00,29.3636,29.4326,29.3367,29.3367,50.193574
2020-11-13 13:00:00,29.5173,29.5173,29.2849,29.3636,11.886562
2020-11-13 12:00:00,29.4685,29.5873,29.4685,29.5173,249.83464
2020-11-13 11:00:00,29.5241,29.5509,29.2888,29.4685,89.19391
2020-11-13 10:00:00,29.9024,29.9024,29.2851,29.5241,646.716823
2020-11-13 09:00:00,29.7964,29.9024,29.7964,29.9024,109.484975
2020-11-13 08:00:00,29.6738,29.7964,29.6529,29.7964,25.609891
2020-11-13 07:00:00,29.3922,29.6738,29.3922,29.6738,30.034919
2020-11-13 06:00:00,29.4544,29.5064,29.3922,29.3922,104.455587
2020-11-13 05:00:00,29.5282,29.5282,29.4544,29.4544,3.277176
2020-11-13 04:00:00,29.5648,29.5648,29.5282,29.5282,1.615323
2020-11-13 03:00:00,29.2694,29.5648,29.2694,29.5648,377.886805
2020-11-13 02:00:00,29.4042,29.4042,29.2694,29.2694,382.794931
2020-11-13 01:00:00,29.3202,29.4042,29.2684,29.4042,370.584357
2020-11-13 00:00:00,29.5646,29.5757,29.2179,29.3202,590.920553
2020-11-12 23:00:00,29.8301,29.8301,29.5646,29.5646,20.514209
2020-11-12 22:00:00,29.9779,30.0093,29.6862,29.8301,320.68864028
2020-11-12 21:00:00,29.7215,29.9779,29.594,29.9779,60.933922
2020-11-12 20:00:00,29.4,29.9448,29.4,29.7215,39.485667
2020-11-12 19:00:00,29.563,29.563,29.4,29.4,125.074919
2020-11-12 18:00:00,29.1395,29.6582,28.8515,29.563,2632.27767
2020-11-12 17:00:00,29.1216,29.1395,29.1216,29.1395,171.530629
2020-11-12 16:00:00,29.036,29.1844,29.036,29.1216,342.882372
2020-11-12 15:00:00,28.9878,29.0638,28.9457,29.036,513.438518
2020-11-12 14:00:00,29.255,29.255,28.9878,28.9878,402.471918
2020-11-12 13:00:00,28.8006,29.255,28.8006,29.255,2538.41921671
2020-11-12 12:00:00,29.9653,30.0124,28.8,28.8006,2304.329018
2020-11-12 11:00:00,29.9499,30.0369,29.8161,29.9653,6341.117729
2020-11-12 10:00:00,30.0659,30.0659,29.9478,29.9499,965.24334039
2020-11-12 09:00:00,30.0594,30.0659,30.0434,30.0659,37.794154
2020-11-12 08:00:00,30.1242,30.1654,30.0594,30.0594,50.519823
2020-11-12 07:00:00,30.0081,30.1242,30.0081,30.1242,138.720627
2020-11-12 06:00:00,30.1233,30.1233,30.0081,30.0081,156.052013
2020-11-12 05:00:00,30.1029,30.1233,30.1029,30.1233,0.297615
2020-11-12 04:00:00,29.9404,30.1029,29.9404,30.1029,165.95607
2020-11-12 03:00:00,30.0787,30.0803,29.9404,29.9404,712.651479
2020-11-12 02:00:00,30.0744,30.0787,30.0074,30.0787,332.667849
2020-11-12 01:00:00,30.2654,30.2654,30.056,30.0744,1233.13952
2020-11-12 00:00:00,30.2654,30.2654,30.2654,30.2654,0.0
2020-11-11 23:00:00,30.2707,30.3425,30.2654,30.2654,604.419185
2020-11-11 22:00:00,30.2227,30.2707,30.2227,30.2707,170.054315
2020-11-11 21:00:00,30.079,30.2227,30.079,30.2227,0.49156
2020-11-11 20:00:00,30.0126,30.1414,30.0126,30.079,62.512439
2020-11-11 19:00:00,30.1505,30.1505,29.6309,30.0126,1109.51157744
2020-11-11 18:00:00,30.2134,30.2134,30.08,30.1505,218.57572479
2020-11-11 17:00:00,30.2702,30.2702,30.1076,30.2134,303.25598978
2020-11-11 16:00:00,30.0052,30.3256,30.0052,30.2702,33.81067045
2020-11-11 15:00:00,30.0296,30.1191,29.879,30.0052,1064.219037
2020-11-11 14:00:00,30.35,30.3574,29.9758,30.0296,2414.989565
2020-11-11 13:00:00,30.5338,30.5338,30.35,30.35,1614.138186
2020-11-11 12:00:00,30.57,30.5919,30.5338,30.5338,180.350461
2020-11-11 11:00:00,30.6019,30.6109,30.4464,30.57,1415.326619
2020-11-11 10:00:00,30.5879,30.6019,30.507,30.6019,63.265157
2020-11-11 09:00:00,30.5432,30.6277,30.4776,30.5879,28.10684874
2020-11-11 08:00:00,30.6878,30.6978,30.5432,30.5432,105.114295
2020-11-11 07:00:00,30.6878,30.6878,30.6878,30.6878,0.0
2020-11-11 06:00:00,30.6464,30.6878,30.6464,30.6878,3.148734
2020-11-11 05:00:00,30.666,30.7223,30.5127,30.6464,391.654467
2020-11-11 04:00:00,30.4273,30.7691,30.4273,30.666,20.946484
2020-11-11 03:00:00,30.8353,30.8353,30.4273,30.4273,682.975471
2020-11-11 02:00:00,30.6936,30.8353,30.6936,30.8353,166.761211
2020-11-11 01:00:00,30.5767,30.6936,30.5767,30.6936,9.941841
2020-11-11 00:00:00,30.7438,30.87,30.2568,30.5767,2899.28412
2020-11-10 23:00:00,30.8423,31.0,30.7438,30.7438,49.90618645
2020-11-10 22:00:00,30.891,30.891,30.8118,30.8423,194.14387305
2020-11-10 21:00:00,30.7623,30.9534,30.7013,30.891,344.04124345
2020-11-10 20:00:00,30.6875,31.0,30.6683,30.7623,132.26249003
2020-11-10 19:00:00,30.312,30.7401,30.312,30.6875,205.70733373
2020-11-10 18:00:00,30.65,30.65,30.312,30.312,263.893503
2020-11-10 17:00:00,30.4767,30.65,30.3959,30.65,825.77637674
2020-11-10 16:00:00,30.6862,30.6862,30.3948,30.4767,33.560369
2020-11-10 15:00:00,30.5487,30.8134,30.5487,30.6862,763.101179
2020-11-10 14:00:00,30.4497,30.5487,30.2602,30.5487,682.891809
2020-11-10 13:00:00,30.5537,30.5537,30.1337,30.4497,5837.117223
2020-11-10 12:00:00,30.4419,30.5866,30.4419,30.5537,106.325093
2020-11-10 11:00:00,30.4949,30.6114,30.4314,30.4419,9214.296139
2020-11-10 10:00:00,30.6944,30.6944,30.4659,30.4949,841.074142
2020-11-10 09:00:00,30.7602,30.805,30.6549,30.6944,885.774602
2020-11-10 08:00:00,30.6343,30.7602,30.5555,30.7602,175.241225
2020-11-10 07:00:00,30.7022,30.8842,30.5809,30.6343,856.142537
2020-11-10 06:00:00,30.7234,30.7511,30.7022,30.7022,487.483305
2020-11-10 05:00:00,30.9816,31.0454,30.7234,30.7234,199.457265
2020-11-10 04:00:00,30.9629,30.9842,30.7592,30.9816,1636.240947
2020-11-10 03:00:00,30.7273,30.9629,30.7273,30.9629,205.64490069
2020-11-10 02:00:00,30.5419,30.7273,30.5011,30.7273,465.092209
2020-11-10 01:00:00,30.8527,30.8527,30.38,30.5419,944.48938
2020-11-10 00:00:00,30.88,30.88,30.7,30.8527,207.458227
2020-11-09 23:00:00,30.9937,31.1904,30.88,30.88,593.39379839
2020-11-09 22:00:00,31.106,31.1868,30.9405,30.9937,334.79370192
2020-11-09 21:00:00,30.95,31.344,30.95,31.106,609.77234397
2020-11-09 20:00:00,31.0146,31.1095,30.8592,30.95,414.84625117
2020-11-09 19:00:00,31.1834,31.1834,30.9553,31.0146,129.10941027
2020-11-09 18:00:00,31.4931,31.4931,31.1834,31.1834,1890.35524712
2020-11-09 17:00:00,31.739,31.7474,31.3866,31.4931,782.66935434
2020-11-09 16:00:00,31.894,32.0643,31.5739,31.739,935.48601554
2020-11-09 15:00:00,32.0338,32.1142,31.8555,31.894,262.146523
2020-11-09 14:00:00,32.249,32.2587,32.023,32.0338,2309.149062
2020-11-09 13:00:00,31.5596,32.3485,31.5503,32.249,4773.740879
2020-11-09 12:00:00,30.9668,31.5596,30.9668,31.5596,1546.97045
2020-11-09 11:00:00,31.25,31.25,30.7364,30.9668,1067.951468
2020-11-09 10:00:00,31.25,31.25,31.25,31.25,0.0
2020-11-09 09:00:00,30.9052,31.25,30.9052,31.25,214.991558
2020-11-09 08:00:00,31.0794,31.0794,30.6551,30.9052,3698.559702
2020-11-09 07:00:00,31.287,31.287,31.0794,31.0794,582.663516
2020-11-09 06:00:00,31.4573,31.5129,31.287,31.287,563.904387
2020-11-09 05:00:00,31.0393,31.5,31.0393,31.4573,4475.578
2020-11-09 04:00:00,30.5787,31.1421,30.5787,31.0393,179.233
2020-11-09 03:00:00,30.5,30.5787,30.5,30.5787,11.219124
2020-11-09 02:00:00,30.5,30.5,30.5,30.5,0.0
2020-11-09 01:00:00,30.6474,30.6474,30.5,30.5,251.75
2020-11-09 00:00:00,30.6054,30.6474,30.4725,30.6474,3.254543
2020-11-08 23:00:00,30.6015,30.6054,30.408,30.6054,60.999133
2020-11-08 22:00:00,30.6015,30.6015,30.6015,30.6015,0.0
2020-11-08 21:00:00,30.7343,30.7343,30.6015,30.6015,363.210466
2020-11-08 20:00:00,30.7689,30.8295,30.7343,30.7343,61.62624822
2020-11-08 19:00:00,30.7239,30.7689,30.5155,30.7689,224.117965
2020-11-08 18:00:00,30.7051,30.8552,30.6556,30.7239,364.964591
2020-11-08 17:00:00,30.408,30.7051,30.408,30.7051,150.382778
2020-11-08 16:00:00,30.6232,30.703,30.408,30.408,292.466694
2020-11-08 15:00:00,30.5682,30.6232,30.5682,30.6232,0.65778
2020-11-08 14:00:00,30.7473,30.7473,30.5682,30.5682,109.384189
2020-11-08 13:00:00,30.85,30.9109,30.6739,30.7473,718.722421
2020-11-08 12:00:00,30.7851,30.852,30.671,30.85,394.607619
2020-11-08 11:00:00,30.7027,30.7851,30.7027,30.7851,19.353482
2020-11-08 10:00:00,30.7027,30.7027,30.7027,30.7027,0.0
2020-11-08 09:00:00,30.5754,30.7027,30.5754,30.7027,4.976708
2020-11-08 08:00:00,30.3759,30.5754,30.3748,30.5754,167.356756
2020-11-08 07:00:00,30.3759,30.3759,30.3759,30.3759,0.0
2020-11-08 06:00:00,30.3501,30.5252,30.3501,30.3759,65.10022
2020-11-08 05:00:00,30.3501,30.3501,30.3501,30.3501,0.0
2020-11-08 04:00:00,30.3501,30.3501,30.3501,30.3501,0.0
2020-11-08 03:00:00,30.4535,30.6599,30.298,30.3501,549.90116194
2020-11-08 02:00:00,30.4535,30.4535,30.4535,30.4535,0.0
2020-11-08 01:00:00,30.4535,30.4535,30.4535,30.4535,0.0
2020-11-08 00:00:00,30.5063,30.5063,30.4535,30.4535,32.186709
2020-11-07 23:00:00,30.5654,30.5654,30.5063,30.5063,6.425866
2020-11-07 22:00:00,30.5793,30.6309,30.5195,30.5654,909.693797
2020-11-07 21:00:00,29.9357,30.653,29.9357,30.5793,1534.435216
2020-11-07 20:00:00,30.0012,30.0044,29.9003,29.9357,275.544284
2020-11-07 19:00:00,29.8946,30.0012,29.8946,30.0012,6.64314898
2020-11-07 18:00:00,30.1026,30.2759,29.8946,29.8946,230.949265
2020-11-07 17:00:00,29.8573,30.1191,29.8573,30.1026,742.91213
2020-11-07 16:00:00,30.456,30.456,29.8,29.8573,490.857765
2020-11-07 15:00:00,29.7095,30.6625,29.7095,30.456,3182.39504275
2020-11-07 14:00:00,29.569,29.9491,29.0002,29.7095,783.34301044
2020-11-07 13:00:00,29.9921,29.9921,29.569,29.569,458.10945282
2020-11-07 12:00:00,30.785,30.785,29.9921,29.9921,1080.337913
2020-11-07 11:00:00,30.1359,30.87,29.8712,30.785,1970.086742
2020-11-07 10:00:00,29.7387,30.2,29.6229,30.1359,2829.691707
2020-11-07 09:00:00,30.8148,30.8148,29.7387,29.7387,2200.831299
2020-11-07 08:00:00,31.7127,31.7127,30.0,30.8148,3751.887249
2020-11-07 07:00:00,32.1461,32.3305,31.4336,31.7127,3564.065986
2020-11-07 06:00:00,32.5515,32.5515,32.0554,32.1461,311.253457
2020-11-07 05:00:00,32.3405,32.5639,32.3339,32.5515,241.041903
2020-11-07 04:00:00,32.6852,32.6852,32.3239,32.3405,464.094573
2020-11-07 03:00:00,32.4758,32.6852,32.4758,32.6852,32.0
2020-11-07 02:00:00,32.5869,32.5869,32.3316,32.4758,394.22784278
2020-11-07 01:00:00,32.67,32.6917,32.5435,32.5869,627.723179
