Epoch Time,Open,High,Low,Close,Volume,Date (UTC),Time (UTC)
1606579200000,17532.21,17793.79,17532.21,17741.66,147.3024016155,2020-11-28,16:00:00
1606575600000,17353.29,17533.68,17353.29,17532.21,104.0538376924,2020-11-28,15:00:00
1606572000000,17374.14,17406.47,17278.18,17353.29,54.7492499371,2020-11-28,14:00:00
1606568400000,17147.34,17374.14,17092.78,17374.14,93.0930956942,2020-11-28,13:00:00
1606564800000,17175.0,17236.96,17086.38,17147.34,24.0662260876,2020-11-28,12:00:00
1606561200000,17203.31,17206.98,17121.84,17175.0,12.8091490168,2020-11-28,11:00:00
1606557600000,16928.66,17253.72,16895.39,17203.31,55.5067616114,2020-11-28,10:00:00
1606554000000,16889.36,16976.86,16886.8,16928.66,4.5124559277,2020-11-28,09:00:00
1606550400000,17029.88,17058.28,16884.72,16889.36,25.7115868713,2020-11-28,08:00:00
1606546800000,17030.29,17073.33,17000.78,17029.88,22.5727027694,2020-11-28,07:00:00
1606543200000,16990.14,17052.85,16982.36,17030.29,42.6268966738,2020-11-28,06:00:00
1606539600000,16971.94,16991.42,16889.87,16990.14,20.6012493285,2020-11-28,05:00:00
1606536000000,17007.21,17044.8,16918.32,16971.94,26.6834986114,2020-11-28,04:00:00
1606532400000,16992.43,17028.99,16943.48,17007.21,18.8304919384,2020-11-28,03:00:00
1606528800000,17151.79,17151.79,16992.43,16992.43,100.9058512441,2020-11-28,02:00:00
1606525200000,17170.21,17200.06,17073.54,17151.79,46.8506860289,2020-11-28,01:00:00
1606521600000,17159.14,17186.26,17000.0,17170.21,57.9267165512,2020-11-28,00:00:00
1606518000000,16976.59,17163.03,16976.59,17159.14,90.5858680713,2020-11-27,23:00:00
1606514400000,17008.74,17061.31,16880.62,16976.59,139.567859472,2020-11-27,22:00:00
1606510800000,17077.71,17096.09,16900.85,17008.74,85.6661201452,2020-11-27,21:00:00
1606507200000,16820.77,17144.7,16766.4,17077.71,162.7000060963,2020-11-27,20:00:00
1606503600000,16787.84,16867.5,16741.51,16820.77,85.4773251431,2020-11-27,19:00:00
1606500000000,16741.85,16875.31,16702.53,16787.84,63.3054444968,2020-11-27,18:00:00
1606496400000,16831.33,16831.33,16679.92,16741.85,103.4126136769,2020-11-27,17:00:00
1606492800000,16498.34,16840.01,16464.4,16831.33,240.6625183678,2020-11-27,16:00:00
